"location_name","location","date","value"
"Lubelskie","PL79",2020-04-28,353
"Lubelskie","PL79",2020-04-29,356
"Lubelskie","PL79",2020-04-30,359
"Lubelskie","PL79",2020-05-01,360
"Lubelskie","PL79",2020-05-02,365
"Lubelskie","PL79",2020-05-03,367
"Lubelskie","PL79",2020-05-04,374
"Lubelskie","PL79",2020-05-05,374
"Lubelskie","PL79",2020-05-06,376
"Lubelskie","PL79",2020-05-07,380
"Lubelskie","PL79",2020-05-08,381
"Lubelskie","PL79",2020-05-09,384
"Lubelskie","PL79",2020-05-10,386
"Lubelskie","PL79",2020-05-11,388
"Lubelskie","PL79",2020-05-12,392
"Lubelskie","PL79",2020-05-13,396
"Lubelskie","PL79",2020-05-14,398
"Lubelskie","PL79",2020-05-15,400
"Lubelskie","PL79",2020-05-16,401
"Lubelskie","PL79",2020-05-17,401
"Lubelskie","PL79",2020-05-18,402
"Lubelskie","PL79",2020-05-19,409
"Lubelskie","PL79",2020-05-20,409
"Lubelskie","PL79",2020-05-21,411
"Lubelskie","PL79",2020-05-22,417
"Lubelskie","PL79",2020-05-23,420
"Lubelskie","PL79",2020-05-24,421
"Lubelskie","PL79",2020-05-25,434
"Lubelskie","PL79",2020-05-26,446
"Lubelskie","PL79",2020-05-27,449
"Lubelskie","PL79",2020-05-28,469
"Lubelskie","PL79",2020-05-29,485
"Lubelskie","PL79",2020-05-30,486
"Lubelskie","PL79",2020-05-31,486
"Lubelskie","PL79",2020-06-01,493
"Lubelskie","PL79",2020-06-02,495
"Lubelskie","PL79",2020-06-03,495
"Lubelskie","PL79",2020-06-04,503
"Lubelskie","PL79",2020-06-05,504
"Lubelskie","PL79",2020-06-06,505
"Lubelskie","PL79",2020-06-07,508
"Lubelskie","PL79",2020-06-08,514
"Lubelskie","PL79",2020-06-09,515
"Lubelskie","PL79",2020-06-10,519
"Lubelskie","PL79",2020-06-11,520
"Lubelskie","PL79",2020-06-12,522
"Lubelskie","PL79",2020-06-13,524
"Lubelskie","PL79",2020-06-14,530
"Lubelskie","PL79",2020-06-15,543
"Lubelskie","PL79",2020-06-16,544
"Lubelskie","PL79",2020-06-17,553
"Lubelskie","PL79",2020-06-18,564
"Lubelskie","PL79",2020-06-19,570
"Lubelskie","PL79",2020-06-20,585
"Lubelskie","PL79",2020-06-21,590
"Lubelskie","PL79",2020-06-22,601
"Lubelskie","PL79",2020-06-23,606
"Lubelskie","PL79",2020-06-24,610
"Lubelskie","PL79",2020-06-25,614
"Lubelskie","PL79",2020-06-26,619
"Lubelskie","PL79",2020-06-27,622
"Lubelskie","PL79",2020-06-28,632
"Lubelskie","PL79",2020-06-29,642
"Lubelskie","PL79",2020-06-30,651
"Lubelskie","PL79",2020-07-01,651
"Lubelskie","PL79",2020-07-02,658
"Lubelskie","PL79",2020-07-03,664
"Lubelskie","PL79",2020-07-04,668
"Lubelskie","PL79",2020-07-05,678
"Lubelskie","PL79",2020-07-06,692
"Lubelskie","PL79",2020-07-07,718
"Lubelskie","PL79",2020-07-08,733
"Lubelskie","PL79",2020-07-09,743
"Lubelskie","PL79",2020-07-10,747
"Lubelskie","PL79",2020-07-11,760
"Lubelskie","PL79",2020-07-12,774
"Lubelskie","PL79",2020-07-13,814
"Lubelskie","PL79",2020-07-14,822
"Lubelskie","PL79",2020-07-15,834
"Lubelskie","PL79",2020-07-16,845
"Lubelskie","PL79",2020-07-17,849
"Lubelskie","PL79",2020-07-18,860
"Lubelskie","PL79",2020-07-19,875
"Lubelskie","PL79",2020-07-20,882
"Lubelskie","PL79",2020-07-21,882
"Lubelskie","PL79",2020-07-22,884
"Lubelskie","PL79",2020-07-23,891
"Lubelskie","PL79",2020-07-24,892
"Lubelskie","PL79",2020-07-25,899
"Lubelskie","PL79",2020-07-26,911
"Lubelskie","PL79",2020-07-27,924
"Lubelskie","PL79",2020-07-28,927
"Lubelskie","PL79",2020-07-29,927
"Lubelskie","PL79",2020-07-30,945
"Lubelskie","PL79",2020-07-31,956
"Lubelskie","PL79",2020-08-01,976
"Lubelskie","PL79",2020-08-02,994
"Lubelskie","PL79",2020-08-03,1001
"Lubelskie","PL79",2020-08-04,1014
"Lubelskie","PL79",2020-08-05,1022
"Lubelskie","PL79",2020-08-06,1047
"Lubelskie","PL79",2020-08-07,1060
"Lubelskie","PL79",2020-08-08,1074
"Lubelskie","PL79",2020-08-09,1096
"Lubelskie","PL79",2020-08-10,1113
"Lubelskie","PL79",2020-08-11,1130
"Lubelskie","PL79",2020-08-12,1138
"Lubelskie","PL79",2020-08-13,1177
"Lubelskie","PL79",2020-08-14,1223
"Lubelskie","PL79",2020-08-15,1246
"Lubelskie","PL79",2020-08-16,1262
"Lubelskie","PL79",2020-08-17,1262
"Lubelskie","PL79",2020-08-18,1268
"Lubelskie","PL79",2020-08-19,1287
"Lubelskie","PL79",2020-08-20,1315
"Lubelskie","PL79",2020-08-21,1331
"Lubelskie","PL79",2020-08-22,1352
"Lubelskie","PL79",2020-08-23,1375
"Lubelskie","PL79",2020-08-24,1387
"Lubelskie","PL79",2020-08-25,1394
"Lubelskie","PL79",2020-08-26,1423
"Lubelskie","PL79",2020-08-27,1443
"Lubelskie","PL79",2020-08-28,1457
"Lubelskie","PL79",2020-08-29,1484
"Lubelskie","PL79",2020-08-30,1500
"Lubelskie","PL79",2020-08-31,1569
"Lubelskie","PL79",2020-09-01,1587
"Lubelskie","PL79",2020-09-02,1600
"Lubelskie","PL79",2020-09-03,1619
"Lubelskie","PL79",2020-09-04,1659
"Lubelskie","PL79",2020-09-05,1686
"Lubelskie","PL79",2020-09-06,1701
"Lubelskie","PL79",2020-09-07,1714
"Lubelskie","PL79",2020-09-08,1727
"Lubelskie","PL79",2020-09-09,1733
"Lubelskie","PL79",2020-09-10,1752
"Lubelskie","PL79",2020-09-11,1773
"Lubelskie","PL79",2020-09-12,1799
"Lubelskie","PL79",2020-09-13,1828
"Lubelskie","PL79",2020-09-14,1854
"Lubelskie","PL79",2020-09-15,1858
"Lubelskie","PL79",2020-09-16,1880
"Lubelskie","PL79",2020-09-17,1922
"Lubelskie","PL79",2020-09-18,1925
"Lubelskie","PL79",2020-09-19,1964
"Lubelskie","PL79",2020-09-20,2086
"Lubelskie","PL79",2020-09-21,2121
"Lubelskie","PL79",2020-09-22,2169
"Lubelskie","PL79",2020-09-23,2190
"Lubelskie","PL79",2020-09-24,2236
"Lubelskie","PL79",2020-09-25,2294
"Lubelskie","PL79",2020-09-26,2353
"Lubelskie","PL79",2020-09-27,2413
"Lubelskie","PL79",2020-09-28,2490
"Lubelskie","PL79",2020-09-29,2577
"Lubelskie","PL79",2020-09-30,2606
"Lubelskie","PL79",2020-10-01,2688
"Lubelskie","PL79",2020-10-02,2786
"Lubelskie","PL79",2020-10-03,2883
"Lubelskie","PL79",2020-10-04,2999
"Lubelskie","PL79",2020-10-05,3101
"Lubelskie","PL79",2020-10-06,3273
"Lubelskie","PL79",2020-10-07,3411
"Lubelskie","PL79",2020-10-08,3517
"Lubelskie","PL79",2020-10-09,3721
"Lubelskie","PL79",2020-10-10,3906
"Lubelskie","PL79",2020-10-11,4157
"Lubelskie","PL79",2020-10-12,4461
"Lubelskie","PL79",2020-10-13,4840
"Lubelskie","PL79",2020-10-14,5003
"Opolskie","PL73",2020-03-05,0
"Opolskie","PL73",2020-03-06,0
"Opolskie","PL73",2020-03-07,0
"Opolskie","PL73",2020-03-08,0
"Opolskie","PL73",2020-03-09,0
"Opolskie","PL73",2020-03-10,0
"Opolskie","PL73",2020-03-11,0
"Opolskie","PL73",2020-03-12,1
"Opolskie","PL73",2020-03-13,2
"Opolskie","PL73",2020-03-14,2
"Opolskie","PL73",2020-03-15,4
"Opolskie","PL73",2020-03-16,4
"Opolskie","PL73",2020-03-17,6
"Opolskie","PL73",2020-03-18,8
"Opolskie","PL73",2020-03-19,9
"Opolskie","PL73",2020-03-20,10
"Opolskie","PL73",2020-03-21,10
"Opolskie","PL73",2020-03-22,10
"Opolskie","PL73",2020-03-23,14
"Opolskie","PL73",2020-03-24,19
"Opolskie","PL73",2020-03-25,21
"Opolskie","PL73",2020-03-26,23
"Opolskie","PL73",2020-03-27,26
"Opolskie","PL73",2020-03-28,28
"Opolskie","PL73",2020-03-29,31
"Opolskie","PL73",2020-03-30,43
"Opolskie","PL73",2020-03-31,54
"Opolskie","PL73",2020-04-01,70
"Opolskie","PL73",2020-04-02,75
"Opolskie","PL73",2020-04-03,78
"Opolskie","PL73",2020-04-04,90
"Opolskie","PL73",2020-04-05,90
"Opolskie","PL73",2020-04-06,94
"Opolskie","PL73",2020-04-07,101
"Opolskie","PL73",2020-04-08,107
"Opolskie","PL73",2020-04-09,116
"Opolskie","PL73",2020-04-10,125
"Opolskie","PL73",2020-04-11,130
"Opolskie","PL73",2020-04-12,143
"Opolskie","PL73",2020-04-13,151
"Opolskie","PL73",2020-04-14,171
"Opolskie","PL73",2020-04-15,206
"Opolskie","PL73",2020-04-16,219
"Opolskie","PL73",2020-04-17,230
"Opolskie","PL73",2020-04-18,254
"Opolskie","PL73",2020-04-19,271
"Opolskie","PL73",2020-04-20,276
"Opolskie","PL73",2020-04-21,292
"Opolskie","PL73",2020-04-22,298
"Opolskie","PL73",2020-04-23,324
"Opolskie","PL73",2020-04-24,330
"Opolskie","PL73",2020-04-25,345
"Opolskie","PL73",2020-04-26,352
"Opolskie","PL73",2020-04-27,363
"Opolskie","PL73",2020-04-28,373
"Opolskie","PL73",2020-04-29,378
"Opolskie","PL73",2020-04-30,390
"Opolskie","PL73",2020-05-01,394
"Opolskie","PL73",2020-05-02,398
"Opolskie","PL73",2020-05-03,407
"Opolskie","PL73",2020-05-04,422
"Opolskie","PL73",2020-05-05,435
"Opolskie","PL73",2020-05-06,440
"Opolskie","PL73",2020-05-07,450
"Opolskie","PL73",2020-05-08,459
"Opolskie","PL73",2020-05-09,475
"Opolskie","PL73",2020-05-10,478
"Opolskie","PL73",2020-05-11,490
"Opolskie","PL73",2020-05-12,495
"Opolskie","PL73",2020-05-13,498
"Opolskie","PL73",2020-05-14,502
"Opolskie","PL73",2020-05-15,510
"Opolskie","PL73",2020-05-16,527
"Opolskie","PL73",2020-05-17,535
"Opolskie","PL73",2020-05-18,544
"Opolskie","PL73",2020-05-19,551
"Opolskie","PL73",2020-05-20,555
"Opolskie","PL73",2020-05-21,568
"Opolskie","PL73",2020-05-22,576
"Opolskie","PL73",2020-05-23,586
"Opolskie","PL73",2020-05-24,590
"Opolskie","PL73",2020-05-25,593
"Opolskie","PL73",2020-05-26,598
"Opolskie","PL73",2020-05-27,601
"Opolskie","PL73",2020-05-28,610
"Opolskie","PL73",2020-05-29,622
"Opolskie","PL73",2020-05-30,631
"Opolskie","PL73",2020-05-31,642
"Opolskie","PL73",2020-06-01,643
"Opolskie","PL73",2020-06-02,652
"Opolskie","PL73",2020-06-03,666
"Opolskie","PL73",2020-06-04,685
"Opolskie","PL73",2020-06-05,693
"Opolskie","PL73",2020-06-06,701
"Opolskie","PL73",2020-06-07,720
"Opolskie","PL73",2020-06-08,728
"Opolskie","PL73",2020-06-09,737
"Opolskie","PL73",2020-06-10,747
"Opolskie","PL73",2020-06-11,760
"Opolskie","PL73",2020-06-12,763
"Opolskie","PL73",2020-06-13,772
"Opolskie","PL73",2020-06-14,790
"Opolskie","PL73",2020-06-15,795
"Opolskie","PL73",2020-06-16,803
"Opolskie","PL73",2020-06-17,811
"Opolskie","PL73",2020-06-18,818
"Opolskie","PL73",2020-06-19,824
"Opolskie","PL73",2020-06-20,834
"Opolskie","PL73",2020-06-21,838
"Opolskie","PL73",2020-06-22,852
"Opolskie","PL73",2020-06-23,852
"Opolskie","PL73",2020-06-24,857
"Opolskie","PL73",2020-06-25,866
"Opolskie","PL73",2020-06-26,889
"Opolskie","PL73",2020-06-27,892
"Opolskie","PL73",2020-06-28,913
"Opolskie","PL73",2020-06-29,932
"Opolskie","PL73",2020-06-30,940
"Opolskie","PL73",2020-07-01,941
"Opolskie","PL73",2020-07-02,948
"Opolskie","PL73",2020-07-03,955
"Opolskie","PL73",2020-07-04,964
"Opolskie","PL73",2020-07-05,967
"Opolskie","PL73",2020-07-06,972
"Opolskie","PL73",2020-07-07,973
"Opolskie","PL73",2020-07-08,976
"Opolskie","PL73",2020-07-09,980
"Opolskie","PL73",2020-07-10,986
"Opolskie","PL73",2020-07-11,995
"Opolskie","PL73",2020-07-12,1003
"Opolskie","PL73",2020-07-13,1009
"Opolskie","PL73",2020-07-14,1010
"Opolskie","PL73",2020-07-15,1012
"Opolskie","PL73",2020-07-16,1015
"Opolskie","PL73",2020-07-17,1019
"Opolskie","PL73",2020-07-18,1023
"Opolskie","PL73",2020-07-19,1028
"Opolskie","PL73",2020-07-20,1036
"Opolskie","PL73",2020-07-21,1040
"Opolskie","PL73",2020-07-22,1044
"Opolskie","PL73",2020-07-23,1064
"Opolskie","PL73",2020-07-24,1085
"Opolskie","PL73",2020-07-25,1093
"Opolskie","PL73",2020-07-26,1113
"Opolskie","PL73",2020-07-27,1129
"Opolskie","PL73",2020-07-28,1130
"Opolskie","PL73",2020-07-29,1146
"Opolskie","PL73",2020-07-30,1151
"Opolskie","PL73",2020-07-31,1168
"Opolskie","PL73",2020-08-01,1181
"Opolskie","PL73",2020-08-02,1188
"Opolskie","PL73",2020-08-03,1204
"Opolskie","PL73",2020-08-04,1207
"Opolskie","PL73",2020-08-05,1214
"Opolskie","PL73",2020-08-06,1235
"Opolskie","PL73",2020-08-07,1260
"Opolskie","PL73",2020-08-08,1286
"Opolskie","PL73",2020-08-09,1303
"Opolskie","PL73",2020-08-10,1316
"Opolskie","PL73",2020-08-11,1323
"Opolskie","PL73",2020-08-12,1343
"Opolskie","PL73",2020-08-13,1351
"Opolskie","PL73",2020-08-14,1366
"Opolskie","PL73",2020-08-15,1397
"Opolskie","PL73",2020-08-16,1404
"Opolskie","PL73",2020-08-17,1418
"Opolskie","PL73",2020-08-18,1441
"Opolskie","PL73",2020-08-19,1456
"Opolskie","PL73",2020-08-20,1468
"Opolskie","PL73",2020-08-21,1476
"Opolskie","PL73",2020-08-22,1501
"Opolskie","PL73",2020-08-23,1530
"Opolskie","PL73",2020-08-24,1535
"Opolskie","PL73",2020-08-25,1545
"Opolskie","PL73",2020-08-26,1555
"Opolskie","PL73",2020-08-27,1572
"Opolskie","PL73",2020-08-28,1588
"Opolskie","PL73",2020-08-29,1603
"Opolskie","PL73",2020-08-30,1611
"Opolskie","PL73",2020-08-31,1619
"Opolskie","PL73",2020-09-01,1630
"Opolskie","PL73",2020-09-02,1644
"Opolskie","PL73",2020-09-03,1652
"Opolskie","PL73",2020-09-04,1660
"Opolskie","PL73",2020-09-05,1669
"Opolskie","PL73",2020-09-06,1678
"Opolskie","PL73",2020-09-07,1714
"Opolskie","PL73",2020-09-08,1719
"Opolskie","PL73",2020-09-09,1726
"Opolskie","PL73",2020-09-10,1738
"Opolskie","PL73",2020-09-11,1762
"Opolskie","PL73",2020-09-12,1778
"Opolskie","PL73",2020-09-13,1792
"Opolskie","PL73",2020-09-14,1797
"Opolskie","PL73",2020-09-15,1823
"Opolskie","PL73",2020-09-16,1851
"Opolskie","PL73",2020-09-17,1870
"Opolskie","PL73",2020-09-18,1889
"Opolskie","PL73",2020-09-19,1908
"Opolskie","PL73",2020-09-20,1943
"Opolskie","PL73",2020-09-21,2027
"Opolskie","PL73",2020-09-22,2097
"Opolskie","PL73",2020-09-23,2125
"Opolskie","PL73",2020-09-24,2149
"Opolskie","PL73",2020-09-25,2168
"Opolskie","PL73",2020-09-26,2206
"Opolskie","PL73",2020-09-27,2238
"Opolskie","PL73",2020-09-28,2254
"Opolskie","PL73",2020-09-29,2289
"Opolskie","PL73",2020-09-30,2325
"Opolskie","PL73",2020-10-01,2361
"Opolskie","PL73",2020-10-02,2382
"Opolskie","PL73",2020-10-03,2438
"Opolskie","PL73",2020-10-04,2491
"Opolskie","PL73",2020-10-05,2535
"Opolskie","PL73",2020-10-06,2583
"Opolskie","PL73",2020-10-07,2636
"Opolskie","PL73",2020-10-08,2686
"Opolskie","PL73",2020-10-09,2776
"Opolskie","PL73",2020-10-10,2892
"Opolskie","PL73",2020-10-11,3033
"Opolskie","PL73",2020-10-12,3156
"Opolskie","PL73",2020-10-13,3309
"Opolskie","PL73",2020-10-14,3550
"Swietokrzyskie","PL84",2020-03-05,0
"Swietokrzyskie","PL84",2020-03-06,0
"Swietokrzyskie","PL84",2020-03-07,0
"Swietokrzyskie","PL84",2020-03-08,0
"Swietokrzyskie","PL84",2020-03-09,0
"Swietokrzyskie","PL84",2020-03-10,0
"Swietokrzyskie","PL84",2020-03-11,0
"Swietokrzyskie","PL84",2020-03-12,0
"Swietokrzyskie","PL84",2020-03-13,0
"Swietokrzyskie","PL84",2020-03-14,0
"Swietokrzyskie","PL84",2020-03-15,2
"Swietokrzyskie","PL84",2020-03-16,3
"Swietokrzyskie","PL84",2020-03-17,3
"Swietokrzyskie","PL84",2020-03-18,3
"Swietokrzyskie","PL84",2020-03-19,4
"Swietokrzyskie","PL84",2020-03-20,5
"Swietokrzyskie","PL84",2020-03-21,6
"Swietokrzyskie","PL84",2020-03-22,7
"Swietokrzyskie","PL84",2020-03-23,7
"Swietokrzyskie","PL84",2020-03-24,8
"Swietokrzyskie","PL84",2020-03-25,8
"Swietokrzyskie","PL84",2020-03-26,14
"Swietokrzyskie","PL84",2020-03-27,15
"Swietokrzyskie","PL84",2020-03-28,22
"Swietokrzyskie","PL84",2020-03-29,27
"Swietokrzyskie","PL84",2020-03-30,34
"Swietokrzyskie","PL84",2020-03-31,37
"Swietokrzyskie","PL84",2020-04-01,49
"Swietokrzyskie","PL84",2020-04-02,55
"Swietokrzyskie","PL84",2020-04-03,62
"Swietokrzyskie","PL84",2020-04-04,79
"Swietokrzyskie","PL84",2020-04-05,81
"Swietokrzyskie","PL84",2020-04-06,93
"Swietokrzyskie","PL84",2020-04-07,103
"Swietokrzyskie","PL84",2020-04-08,120
"Swietokrzyskie","PL84",2020-04-09,127
"Swietokrzyskie","PL84",2020-04-10,129
"Swietokrzyskie","PL84",2020-04-11,130
"Swietokrzyskie","PL84",2020-04-12,136
"Swietokrzyskie","PL84",2020-04-13,141
"Swietokrzyskie","PL84",2020-04-14,141
"Swietokrzyskie","PL84",2020-04-15,154
"Swietokrzyskie","PL84",2020-04-16,170
"Swietokrzyskie","PL84",2020-04-17,175
"Swietokrzyskie","PL84",2020-04-18,193
"Swietokrzyskie","PL84",2020-04-19,203
"Swietokrzyskie","PL84",2020-04-20,210
"Swietokrzyskie","PL84",2020-04-21,227
"Swietokrzyskie","PL84",2020-04-22,238
"Swietokrzyskie","PL84",2020-04-23,247
"Swietokrzyskie","PL84",2020-04-24,248
"Swietokrzyskie","PL84",2020-04-25,254
"Swietokrzyskie","PL84",2020-04-26,255
"Swietokrzyskie","PL84",2020-04-27,258
"Swietokrzyskie","PL84",2020-04-28,261
"Swietokrzyskie","PL84",2020-04-29,264
"Swietokrzyskie","PL84",2020-04-30,266
"Swietokrzyskie","PL84",2020-05-01,270
"Swietokrzyskie","PL84",2020-05-02,270
"Swietokrzyskie","PL84",2020-05-03,271
"Swietokrzyskie","PL84",2020-05-04,278
"Swietokrzyskie","PL84",2020-05-05,282
"Swietokrzyskie","PL84",2020-05-06,300
"Swietokrzyskie","PL84",2020-05-07,300
"Swietokrzyskie","PL84",2020-05-08,303
"Swietokrzyskie","PL84",2020-05-09,312
"Swietokrzyskie","PL84",2020-05-10,321
"Swietokrzyskie","PL84",2020-05-11,325
"Swietokrzyskie","PL84",2020-05-12,325
"Swietokrzyskie","PL84",2020-05-13,328
"Swietokrzyskie","PL84",2020-05-14,337
"Swietokrzyskie","PL84",2020-05-15,337
"Swietokrzyskie","PL84",2020-05-16,340
"Swietokrzyskie","PL84",2020-05-17,341
"Swietokrzyskie","PL84",2020-05-18,341
"Swietokrzyskie","PL84",2020-05-19,352
"Swietokrzyskie","PL84",2020-05-20,353
"Swietokrzyskie","PL84",2020-05-21,357
"Swietokrzyskie","PL84",2020-05-22,361
"Swietokrzyskie","PL84",2020-05-23,366
"Swietokrzyskie","PL84",2020-05-24,374
"Swietokrzyskie","PL84",2020-05-25,381
"Swietokrzyskie","PL84",2020-05-26,391
"Swietokrzyskie","PL84",2020-05-27,398
"Swietokrzyskie","PL84",2020-05-28,407
"Swietokrzyskie","PL84",2020-05-29,431
"Swietokrzyskie","PL84",2020-05-30,438
"Swietokrzyskie","PL84",2020-05-31,472
"Swietokrzyskie","PL84",2020-06-01,479
"Swietokrzyskie","PL84",2020-06-02,485
"Swietokrzyskie","PL84",2020-06-03,492
"Swietokrzyskie","PL84",2020-06-04,501
"Swietokrzyskie","PL84",2020-06-05,510
"Swietokrzyskie","PL84",2020-06-06,511
"Swietokrzyskie","PL84",2020-06-07,514
"Swietokrzyskie","PL84",2020-06-08,514
"Swietokrzyskie","PL84",2020-06-09,554
"Swietokrzyskie","PL84",2020-06-10,568
"Swietokrzyskie","PL84",2020-06-11,579
"Swietokrzyskie","PL84",2020-06-12,584
"Swietokrzyskie","PL84",2020-06-13,595
"Swietokrzyskie","PL84",2020-06-14,597
"Swietokrzyskie","PL84",2020-06-15,610
"Swietokrzyskie","PL84",2020-06-16,624
"Swietokrzyskie","PL84",2020-06-17,635
"Swietokrzyskie","PL84",2020-06-18,657
"Swietokrzyskie","PL84",2020-06-19,675
"Swietokrzyskie","PL84",2020-06-20,686
"Swietokrzyskie","PL84",2020-06-21,697
"Swietokrzyskie","PL84",2020-06-22,703
"Swietokrzyskie","PL84",2020-06-23,718
"Swietokrzyskie","PL84",2020-06-24,720
"Swietokrzyskie","PL84",2020-06-25,741
"Swietokrzyskie","PL84",2020-06-26,749
"Swietokrzyskie","PL84",2020-06-27,751
"Swietokrzyskie","PL84",2020-06-28,765
"Swietokrzyskie","PL84",2020-06-29,775
"Swietokrzyskie","PL84",2020-06-30,789
"Swietokrzyskie","PL84",2020-07-01,797
"Swietokrzyskie","PL84",2020-07-02,801
"Swietokrzyskie","PL84",2020-07-03,808
"Swietokrzyskie","PL84",2020-07-04,821
"Swietokrzyskie","PL84",2020-07-05,823
"Swietokrzyskie","PL84",2020-07-06,828
"Swietokrzyskie","PL84",2020-07-07,838
"Swietokrzyskie","PL84",2020-07-08,842
"Swietokrzyskie","PL84",2020-07-09,845
"Swietokrzyskie","PL84",2020-07-10,850
"Swietokrzyskie","PL84",2020-07-11,854
"Swietokrzyskie","PL84",2020-07-12,854
"Swietokrzyskie","PL84",2020-07-13,857
"Swietokrzyskie","PL84",2020-07-14,860
"Swietokrzyskie","PL84",2020-07-15,862
"Swietokrzyskie","PL84",2020-07-16,865
"Swietokrzyskie","PL84",2020-07-17,868
"Swietokrzyskie","PL84",2020-07-18,878
"Swietokrzyskie","PL84",2020-07-19,878
"Swietokrzyskie","PL84",2020-07-20,884
"Swietokrzyskie","PL84",2020-07-21,889
"Swietokrzyskie","PL84",2020-07-22,918
"Swietokrzyskie","PL84",2020-07-23,925
"Swietokrzyskie","PL84",2020-07-24,929
"Swietokrzyskie","PL84",2020-07-25,937
"Swietokrzyskie","PL84",2020-07-26,944
"Swietokrzyskie","PL84",2020-07-27,947
"Swietokrzyskie","PL84",2020-07-28,949
"Swietokrzyskie","PL84",2020-07-29,955
"Swietokrzyskie","PL84",2020-07-30,960
"Swietokrzyskie","PL84",2020-07-31,965
"Swietokrzyskie","PL84",2020-08-01,967
"Swietokrzyskie","PL84",2020-08-02,974
"Swietokrzyskie","PL84",2020-08-03,976
"Swietokrzyskie","PL84",2020-08-04,984
"Swietokrzyskie","PL84",2020-08-05,1010
"Swietokrzyskie","PL84",2020-08-06,1013
"Swietokrzyskie","PL84",2020-08-07,1043
"Swietokrzyskie","PL84",2020-08-08,1054
"Swietokrzyskie","PL84",2020-08-09,1067
"Swietokrzyskie","PL84",2020-08-10,1078
"Swietokrzyskie","PL84",2020-08-11,1086
"Swietokrzyskie","PL84",2020-08-12,1097
"Swietokrzyskie","PL84",2020-08-13,1099
"Swietokrzyskie","PL84",2020-08-14,1111
"Swietokrzyskie","PL84",2020-08-15,1114
"Swietokrzyskie","PL84",2020-08-16,1155
"Swietokrzyskie","PL84",2020-08-17,1171
"Swietokrzyskie","PL84",2020-08-18,1181
"Swietokrzyskie","PL84",2020-08-19,1189
"Swietokrzyskie","PL84",2020-08-20,1193
"Swietokrzyskie","PL84",2020-08-21,1208
"Swietokrzyskie","PL84",2020-08-22,1230
"Swietokrzyskie","PL84",2020-08-23,1241
"Swietokrzyskie","PL84",2020-08-24,1249
"Swietokrzyskie","PL84",2020-08-25,1302
"Swietokrzyskie","PL84",2020-08-26,1322
"Swietokrzyskie","PL84",2020-08-27,1342
"Swietokrzyskie","PL84",2020-08-28,1360
"Swietokrzyskie","PL84",2020-08-29,1379
"Swietokrzyskie","PL84",2020-08-30,1406
"Swietokrzyskie","PL84",2020-08-31,1412
"Swietokrzyskie","PL84",2020-09-01,1426
"Swietokrzyskie","PL84",2020-09-02,1442
"Swietokrzyskie","PL84",2020-09-03,1457
"Swietokrzyskie","PL84",2020-09-04,1478
"Swietokrzyskie","PL84",2020-09-05,1493
"Swietokrzyskie","PL84",2020-09-06,1519
"Swietokrzyskie","PL84",2020-09-07,1534
"Swietokrzyskie","PL84",2020-09-08,1543
"Swietokrzyskie","PL84",2020-09-09,1554
"Swietokrzyskie","PL84",2020-09-10,1571
"Swietokrzyskie","PL84",2020-09-11,1589
"Swietokrzyskie","PL84",2020-09-12,1604
"Swietokrzyskie","PL84",2020-09-13,1621
"Swietokrzyskie","PL84",2020-09-14,1634
"Swietokrzyskie","PL84",2020-09-15,1638
"Swietokrzyskie","PL84",2020-09-16,1671
"Swietokrzyskie","PL84",2020-09-17,1679
"Swietokrzyskie","PL84",2020-09-18,1711
"Swietokrzyskie","PL84",2020-09-19,1738
"Swietokrzyskie","PL84",2020-09-20,1759
"Swietokrzyskie","PL84",2020-09-21,1777
"Swietokrzyskie","PL84",2020-09-22,1785
"Swietokrzyskie","PL84",2020-09-23,1806
"Swietokrzyskie","PL84",2020-09-24,1842
"Swietokrzyskie","PL84",2020-09-25,1878
"Swietokrzyskie","PL84",2020-09-26,1930
"Swietokrzyskie","PL84",2020-09-27,1971
"Swietokrzyskie","PL84",2020-09-28,2010
"Swietokrzyskie","PL84",2020-09-29,2028
"Swietokrzyskie","PL84",2020-09-30,2067
"Swietokrzyskie","PL84",2020-10-01,2117
"Swietokrzyskie","PL84",2020-10-02,2160
"Swietokrzyskie","PL84",2020-10-03,2193
"Swietokrzyskie","PL84",2020-10-04,2349
"Swietokrzyskie","PL84",2020-10-05,2419
"Swietokrzyskie","PL84",2020-10-06,2468
"Swietokrzyskie","PL84",2020-10-07,2607
"Swietokrzyskie","PL84",2020-10-08,2756
"Swietokrzyskie","PL84",2020-10-09,2915
"Swietokrzyskie","PL84",2020-10-10,3107
"Swietokrzyskie","PL84",2020-10-11,3325
"Swietokrzyskie","PL84",2020-10-12,3477
"Swietokrzyskie","PL84",2020-10-13,3664
"Swietokrzyskie","PL84",2020-10-14,3785
"Podlaskie","PL81",2020-03-05,0
"Podlaskie","PL81",2020-03-06,0
"Podlaskie","PL81",2020-03-07,0
"Podlaskie","PL81",2020-03-08,0
"Podlaskie","PL81",2020-03-09,0
"Podlaskie","PL81",2020-03-10,0
"Podlaskie","PL81",2020-03-11,0
"Podlaskie","PL81",2020-03-12,0
"Podlaskie","PL81",2020-03-13,0
"Podlaskie","PL81",2020-03-14,0
"Podlaskie","PL81",2020-03-15,0
"Podlaskie","PL81",2020-03-16,0
"Podlaskie","PL81",2020-03-17,0
"Podlaskie","PL81",2020-03-18,1
"Podlaskie","PL81",2020-03-19,1
