"location_name","location","date","value"
"Zachodniopomorskie","PL87",2020-06-24,2
"Zachodniopomorskie","PL87",2020-06-25,4
"Zachodniopomorskie","PL87",2020-06-26,1
"Zachodniopomorskie","PL87",2020-06-27,4
"Zachodniopomorskie","PL87",2020-06-28,1
"Zachodniopomorskie","PL87",2020-06-29,0
"Zachodniopomorskie","PL87",2020-06-30,0
"Zachodniopomorskie","PL87",2020-07-01,2
"Zachodniopomorskie","PL87",2020-07-02,0
"Zachodniopomorskie","PL87",2020-07-03,0
"Zachodniopomorskie","PL87",2020-07-04,2
"Zachodniopomorskie","PL87",2020-07-05,7
"Zachodniopomorskie","PL87",2020-07-06,1
"Zachodniopomorskie","PL87",2020-07-07,0
"Zachodniopomorskie","PL87",2020-07-08,1
"Zachodniopomorskie","PL87",2020-07-09,0
"Zachodniopomorskie","PL87",2020-07-10,1
"Zachodniopomorskie","PL87",2020-07-11,8
"Zachodniopomorskie","PL87",2020-07-12,4
"Zachodniopomorskie","PL87",2020-07-13,0
"Zachodniopomorskie","PL87",2020-07-14,2
"Zachodniopomorskie","PL87",2020-07-15,1
"Zachodniopomorskie","PL87",2020-07-16,4
"Zachodniopomorskie","PL87",2020-07-17,3
"Zachodniopomorskie","PL87",2020-07-18,0
"Zachodniopomorskie","PL87",2020-07-19,8
"Zachodniopomorskie","PL87",2020-07-20,3
"Zachodniopomorskie","PL87",2020-07-21,4
"Zachodniopomorskie","PL87",2020-07-22,7
"Zachodniopomorskie","PL87",2020-07-23,6
"Zachodniopomorskie","PL87",2020-07-24,10
"Zachodniopomorskie","PL87",2020-07-25,4
"Zachodniopomorskie","PL87",2020-07-26,1
"Zachodniopomorskie","PL87",2020-07-27,7
"Zachodniopomorskie","PL87",2020-07-28,2
"Zachodniopomorskie","PL87",2020-07-29,6
"Zachodniopomorskie","PL87",2020-07-30,12
"Zachodniopomorskie","PL87",2020-07-31,7
"Zachodniopomorskie","PL87",2020-08-01,4
"Zachodniopomorskie","PL87",2020-08-02,15
"Zachodniopomorskie","PL87",2020-08-03,5
"Zachodniopomorskie","PL87",2020-08-04,15
"Zachodniopomorskie","PL87",2020-08-05,15
"Zachodniopomorskie","PL87",2020-08-06,17
"Zachodniopomorskie","PL87",2020-08-07,19
"Zachodniopomorskie","PL87",2020-08-08,14
"Zachodniopomorskie","PL87",2020-08-09,21
"Zachodniopomorskie","PL87",2020-08-10,15
"Zachodniopomorskie","PL87",2020-08-11,11
"Zachodniopomorskie","PL87",2020-08-12,26
"Zachodniopomorskie","PL87",2020-08-13,14
"Zachodniopomorskie","PL87",2020-08-14,6
"Zachodniopomorskie","PL87",2020-08-15,8
"Zachodniopomorskie","PL87",2020-08-16,21
"Zachodniopomorskie","PL87",2020-08-17,18
"Zachodniopomorskie","PL87",2020-08-18,14
"Zachodniopomorskie","PL87",2020-08-19,16
"Zachodniopomorskie","PL87",2020-08-20,13
"Zachodniopomorskie","PL87",2020-08-21,12
"Zachodniopomorskie","PL87",2020-08-22,6
"Zachodniopomorskie","PL87",2020-08-23,11
"Zachodniopomorskie","PL87",2020-08-24,3
"Zachodniopomorskie","PL87",2020-08-25,4
"Zachodniopomorskie","PL87",2020-08-26,12
"Zachodniopomorskie","PL87",2020-08-27,18
"Zachodniopomorskie","PL87",2020-08-28,11
"Zachodniopomorskie","PL87",2020-08-29,10
"Zachodniopomorskie","PL87",2020-08-30,11
"Zachodniopomorskie","PL87",2020-08-31,8
"Zachodniopomorskie","PL87",2020-09-01,10
"Zachodniopomorskie","PL87",2020-09-02,7
"Zachodniopomorskie","PL87",2020-09-03,4
"Zachodniopomorskie","PL87",2020-09-04,17
"Zachodniopomorskie","PL87",2020-09-05,2
"Zachodniopomorskie","PL87",2020-09-06,14
"Zachodniopomorskie","PL87",2020-09-07,4
"Zachodniopomorskie","PL87",2020-09-08,3
"Zachodniopomorskie","PL87",2020-09-09,16
"Zachodniopomorskie","PL87",2020-09-10,11
"Zachodniopomorskie","PL87",2020-09-11,12
"Zachodniopomorskie","PL87",2020-09-12,11
"Zachodniopomorskie","PL87",2020-09-13,14
"Zachodniopomorskie","PL87",2020-09-14,2
"Zachodniopomorskie","PL87",2020-09-15,3
"Zachodniopomorskie","PL87",2020-09-16,17
"Zachodniopomorskie","PL87",2020-09-17,24
"Zachodniopomorskie","PL87",2020-09-18,41
"Zachodniopomorskie","PL87",2020-09-19,20
"Zachodniopomorskie","PL87",2020-09-20,31
"Zachodniopomorskie","PL87",2020-09-21,13
"Zachodniopomorskie","PL87",2020-09-22,12
"Zachodniopomorskie","PL87",2020-09-23,39
"Zachodniopomorskie","PL87",2020-09-24,16
"Zachodniopomorskie","PL87",2020-09-25,28
"Zachodniopomorskie","PL87",2020-09-26,61
"Zachodniopomorskie","PL87",2020-09-27,51
"Zachodniopomorskie","PL87",2020-09-28,57
"Zachodniopomorskie","PL87",2020-09-29,25
"Zachodniopomorskie","PL87",2020-09-30,58
"Zachodniopomorskie","PL87",2020-10-01,73
"Zachodniopomorskie","PL87",2020-10-02,58
"Zachodniopomorskie","PL87",2020-10-03,114
"Zachodniopomorskie","PL87",2020-10-04,62
"Zachodniopomorskie","PL87",2020-10-05,58
"Zachodniopomorskie","PL87",2020-10-06,41
"Zachodniopomorskie","PL87",2020-10-07,111
"Zachodniopomorskie","PL87",2020-10-08,146
"Zachodniopomorskie","PL87",2020-10-09,116
"Zachodniopomorskie","PL87",2020-10-10,130
"Zachodniopomorskie","PL87",2020-10-11,152
"Zachodniopomorskie","PL87",2020-10-12,155
"Zachodniopomorskie","PL87",2020-10-13,116
"Zachodniopomorskie","PL87",2020-10-14,151
"Warminsko-Mazurskie","PL85",2020-03-05,0
"Warminsko-Mazurskie","PL85",2020-03-06,0
"Warminsko-Mazurskie","PL85",2020-03-07,1
"Warminsko-Mazurskie","PL85",2020-03-08,1
"Warminsko-Mazurskie","PL85",2020-03-09,0
"Warminsko-Mazurskie","PL85",2020-03-10,0
"Warminsko-Mazurskie","PL85",2020-03-11,0
"Warminsko-Mazurskie","PL85",2020-03-12,2
"Warminsko-Mazurskie","PL85",2020-03-13,0
"Warminsko-Mazurskie","PL85",2020-03-14,0
"Warminsko-Mazurskie","PL85",2020-03-15,0
"Warminsko-Mazurskie","PL85",2020-03-16,1
"Warminsko-Mazurskie","PL85",2020-03-17,0
"Warminsko-Mazurskie","PL85",2020-03-18,2
"Warminsko-Mazurskie","PL85",2020-03-19,4
"Warminsko-Mazurskie","PL85",2020-03-20,1
"Warminsko-Mazurskie","PL85",2020-03-21,5
"Warminsko-Mazurskie","PL85",2020-03-22,3
"Warminsko-Mazurskie","PL85",2020-03-23,2
"Warminsko-Mazurskie","PL85",2020-03-24,3
"Warminsko-Mazurskie","PL85",2020-03-25,4
"Warminsko-Mazurskie","PL85",2020-03-26,4
"Warminsko-Mazurskie","PL85",2020-03-27,6
"Warminsko-Mazurskie","PL85",2020-03-28,5
"Warminsko-Mazurskie","PL85",2020-03-29,2
"Warminsko-Mazurskie","PL85",2020-03-30,10
"Warminsko-Mazurskie","PL85",2020-03-31,1
"Warminsko-Mazurskie","PL85",2020-04-01,1
"Warminsko-Mazurskie","PL85",2020-04-02,3
"Warminsko-Mazurskie","PL85",2020-04-03,6
"Warminsko-Mazurskie","PL85",2020-04-04,8
"Warminsko-Mazurskie","PL85",2020-04-05,3
"Warminsko-Mazurskie","PL85",2020-04-06,2
"Warminsko-Mazurskie","PL85",2020-04-07,3
"Warminsko-Mazurskie","PL85",2020-04-08,4
"Warminsko-Mazurskie","PL85",2020-04-09,5
"Warminsko-Mazurskie","PL85",2020-04-10,3
"Warminsko-Mazurskie","PL85",2020-04-11,15
"Warminsko-Mazurskie","PL85",2020-04-12,1
"Warminsko-Mazurskie","PL85",2020-04-13,11
"Warminsko-Mazurskie","PL85",2020-04-14,0
"Warminsko-Mazurskie","PL85",2020-04-15,0
"Warminsko-Mazurskie","PL85",2020-04-16,3
"Warminsko-Mazurskie","PL85",2020-04-17,4
"Warminsko-Mazurskie","PL85",2020-04-18,10
"Warminsko-Mazurskie","PL85",2020-04-19,0
"Warminsko-Mazurskie","PL85",2020-04-20,3
"Warminsko-Mazurskie","PL85",2020-04-21,1
"Warminsko-Mazurskie","PL85",2020-04-22,2
"Warminsko-Mazurskie","PL85",2020-04-23,0
"Warminsko-Mazurskie","PL85",2020-04-24,0
"Warminsko-Mazurskie","PL85",2020-04-25,1
"Warminsko-Mazurskie","PL85",2020-04-26,0
"Warminsko-Mazurskie","PL85",2020-04-27,0
"Warminsko-Mazurskie","PL85",2020-04-28,0
"Warminsko-Mazurskie","PL85",2020-04-29,0
"Warminsko-Mazurskie","PL85",2020-04-30,0
"Warminsko-Mazurskie","PL85",2020-05-01,2
"Warminsko-Mazurskie","PL85",2020-05-02,0
"Warminsko-Mazurskie","PL85",2020-05-03,0
"Warminsko-Mazurskie","PL85",2020-05-04,0
"Warminsko-Mazurskie","PL85",2020-05-05,2
"Warminsko-Mazurskie","PL85",2020-05-06,2
"Warminsko-Mazurskie","PL85",2020-05-07,0
"Warminsko-Mazurskie","PL85",2020-05-08,4
"Warminsko-Mazurskie","PL85",2020-05-09,1
"Warminsko-Mazurskie","PL85",2020-05-10,3
"Warminsko-Mazurskie","PL85",2020-05-11,2
"Warminsko-Mazurskie","PL85",2020-05-12,0
"Warminsko-Mazurskie","PL85",2020-05-13,2
"Warminsko-Mazurskie","PL85",2020-05-14,4
"Warminsko-Mazurskie","PL85",2020-05-15,1
"Warminsko-Mazurskie","PL85",2020-05-16,1
"Warminsko-Mazurskie","PL85",2020-05-17,0
"Warminsko-Mazurskie","PL85",2020-05-18,0
"Warminsko-Mazurskie","PL85",2020-05-19,0
"Warminsko-Mazurskie","PL85",2020-05-20,4
"Warminsko-Mazurskie","PL85",2020-05-21,0
"Warminsko-Mazurskie","PL85",2020-05-22,0
"Warminsko-Mazurskie","PL85",2020-05-23,0
"Warminsko-Mazurskie","PL85",2020-05-24,1
"Warminsko-Mazurskie","PL85",2020-05-25,0
"Warminsko-Mazurskie","PL85",2020-05-26,0
"Warminsko-Mazurskie","PL85",2020-05-27,4
"Warminsko-Mazurskie","PL85",2020-05-28,0
"Warminsko-Mazurskie","PL85",2020-05-29,0
"Warminsko-Mazurskie","PL85",2020-05-30,0
"Warminsko-Mazurskie","PL85",2020-05-31,0
"Warminsko-Mazurskie","PL85",2020-06-01,0
"Warminsko-Mazurskie","PL85",2020-06-02,0
"Warminsko-Mazurskie","PL85",2020-06-03,0
"Warminsko-Mazurskie","PL85",2020-06-04,0
"Warminsko-Mazurskie","PL85",2020-06-05,0
"Warminsko-Mazurskie","PL85",2020-06-06,1
"Warminsko-Mazurskie","PL85",2020-06-07,0
"Warminsko-Mazurskie","PL85",2020-06-08,0
"Warminsko-Mazurskie","PL85",2020-06-09,1
"Warminsko-Mazurskie","PL85",2020-06-10,0
"Warminsko-Mazurskie","PL85",2020-06-11,0
"Warminsko-Mazurskie","PL85",2020-06-12,4
"Warminsko-Mazurskie","PL85",2020-06-13,0
"Warminsko-Mazurskie","PL85",2020-06-14,0
"Warminsko-Mazurskie","PL85",2020-06-15,1
"Warminsko-Mazurskie","PL85",2020-06-16,0
"Warminsko-Mazurskie","PL85",2020-06-17,6
"Warminsko-Mazurskie","PL85",2020-06-18,4
"Warminsko-Mazurskie","PL85",2020-06-19,6
"Warminsko-Mazurskie","PL85",2020-06-20,5
"Warminsko-Mazurskie","PL85",2020-06-21,2
"Warminsko-Mazurskie","PL85",2020-06-22,0
"Warminsko-Mazurskie","PL85",2020-06-23,2
"Warminsko-Mazurskie","PL85",2020-06-24,2
"Warminsko-Mazurskie","PL85",2020-06-25,10
"Warminsko-Mazurskie","PL85",2020-06-26,4
"Warminsko-Mazurskie","PL85",2020-06-27,9
"Warminsko-Mazurskie","PL85",2020-06-28,0
"Warminsko-Mazurskie","PL85",2020-06-29,4
"Warminsko-Mazurskie","PL85",2020-06-30,2
"Warminsko-Mazurskie","PL85",2020-07-01,2
"Warminsko-Mazurskie","PL85",2020-07-02,6
"Warminsko-Mazurskie","PL85",2020-07-03,12
"Warminsko-Mazurskie","PL85",2020-07-04,5
"Warminsko-Mazurskie","PL85",2020-07-05,4
"Warminsko-Mazurskie","PL85",2020-07-06,1
"Warminsko-Mazurskie","PL85",2020-07-07,2
"Warminsko-Mazurskie","PL85",2020-07-08,1
"Warminsko-Mazurskie","PL85",2020-07-09,0
"Warminsko-Mazurskie","PL85",2020-07-10,3
"Warminsko-Mazurskie","PL85",2020-07-11,2
"Warminsko-Mazurskie","PL85",2020-07-12,2
"Warminsko-Mazurskie","PL85",2020-07-13,0
"Warminsko-Mazurskie","PL85",2020-07-14,2
"Warminsko-Mazurskie","PL85",2020-07-15,0
"Warminsko-Mazurskie","PL85",2020-07-16,2
"Warminsko-Mazurskie","PL85",2020-07-17,0
"Warminsko-Mazurskie","PL85",2020-07-18,5
"Warminsko-Mazurskie","PL85",2020-07-19,1
"Warminsko-Mazurskie","PL85",2020-07-20,2
"Warminsko-Mazurskie","PL85",2020-07-21,4
"Warminsko-Mazurskie","PL85",2020-07-22,9
"Warminsko-Mazurskie","PL85",2020-07-23,17
"Warminsko-Mazurskie","PL85",2020-07-24,2
"Warminsko-Mazurskie","PL85",2020-07-25,6
"Warminsko-Mazurskie","PL85",2020-07-26,2
"Warminsko-Mazurskie","PL85",2020-07-27,4
"Warminsko-Mazurskie","PL85",2020-07-28,0
"Warminsko-Mazurskie","PL85",2020-07-29,5
"Warminsko-Mazurskie","PL85",2020-07-30,5
"Warminsko-Mazurskie","PL85",2020-07-31,5
"Warminsko-Mazurskie","PL85",2020-08-01,9
"Warminsko-Mazurskie","PL85",2020-08-02,17
"Warminsko-Mazurskie","PL85",2020-08-03,5
"Warminsko-Mazurskie","PL85",2020-08-04,1
"Warminsko-Mazurskie","PL85",2020-08-05,4
"Warminsko-Mazurskie","PL85",2020-08-06,13
"Warminsko-Mazurskie","PL85",2020-08-07,12
"Warminsko-Mazurskie","PL85",2020-08-08,17
"Warminsko-Mazurskie","PL85",2020-08-09,29
"Warminsko-Mazurskie","PL85",2020-08-10,30
"Warminsko-Mazurskie","PL85",2020-08-11,6
"Warminsko-Mazurskie","PL85",2020-08-12,32
"Warminsko-Mazurskie","PL85",2020-08-13,33
"Warminsko-Mazurskie","PL85",2020-08-14,11
"Warminsko-Mazurskie","PL85",2020-08-15,16
"Warminsko-Mazurskie","PL85",2020-08-16,14
"Warminsko-Mazurskie","PL85",2020-08-17,10
"Warminsko-Mazurskie","PL85",2020-08-18,11
"Warminsko-Mazurskie","PL85",2020-08-19,8
"Warminsko-Mazurskie","PL85",2020-08-20,21
"Warminsko-Mazurskie","PL85",2020-08-21,13
"Warminsko-Mazurskie","PL85",2020-08-22,30
"Warminsko-Mazurskie","PL85",2020-08-23,18
"Warminsko-Mazurskie","PL85",2020-08-24,25
"Warminsko-Mazurskie","PL85",2020-08-25,1
"Warminsko-Mazurskie","PL85",2020-08-26,21
"Warminsko-Mazurskie","PL85",2020-08-27,24
"Warminsko-Mazurskie","PL85",2020-08-28,51
"Warminsko-Mazurskie","PL85",2020-08-29,22
"Warminsko-Mazurskie","PL85",2020-08-30,14
"Warminsko-Mazurskie","PL85",2020-08-31,17
"Warminsko-Mazurskie","PL85",2020-09-01,2
"Warminsko-Mazurskie","PL85",2020-09-02,12
"Warminsko-Mazurskie","PL85",2020-09-03,19
"Warminsko-Mazurskie","PL85",2020-09-04,16
"Warminsko-Mazurskie","PL85",2020-09-05,15
"Warminsko-Mazurskie","PL85",2020-09-06,16
"Warminsko-Mazurskie","PL85",2020-09-07,9
"Warminsko-Mazurskie","PL85",2020-09-08,15
"Warminsko-Mazurskie","PL85",2020-09-09,4
"Warminsko-Mazurskie","PL85",2020-09-10,18
"Warminsko-Mazurskie","PL85",2020-09-11,13
"Warminsko-Mazurskie","PL85",2020-09-12,17
"Warminsko-Mazurskie","PL85",2020-09-13,18
"Warminsko-Mazurskie","PL85",2020-09-14,13
"Warminsko-Mazurskie","PL85",2020-09-15,2
"Warminsko-Mazurskie","PL85",2020-09-16,21
"Warminsko-Mazurskie","PL85",2020-09-17,13
"Warminsko-Mazurskie","PL85",2020-09-18,29
"Warminsko-Mazurskie","PL85",2020-09-19,26
"Warminsko-Mazurskie","PL85",2020-09-20,22
"Warminsko-Mazurskie","PL85",2020-09-21,23
"Warminsko-Mazurskie","PL85",2020-09-22,11
"Warminsko-Mazurskie","PL85",2020-09-23,21
"Warminsko-Mazurskie","PL85",2020-09-24,34
"Warminsko-Mazurskie","PL85",2020-09-25,23
"Warminsko-Mazurskie","PL85",2020-09-26,87
"Warminsko-Mazurskie","PL85",2020-09-27,43
"Warminsko-Mazurskie","PL85",2020-09-28,82
"Warminsko-Mazurskie","PL85",2020-09-29,14
"Warminsko-Mazurskie","PL85",2020-09-30,50
"Warminsko-Mazurskie","PL85",2020-10-01,67
"Warminsko-Mazurskie","PL85",2020-10-02,102
"Warminsko-Mazurskie","PL85",2020-10-03,72
"Warminsko-Mazurskie","PL85",2020-10-04,76
"Warminsko-Mazurskie","PL85",2020-10-05,69
"Warminsko-Mazurskie","PL85",2020-10-06,28
"Warminsko-Mazurskie","PL85",2020-10-07,35
"Warminsko-Mazurskie","PL85",2020-10-08,119
"Warminsko-Mazurskie","PL85",2020-10-09,105
"Warminsko-Mazurskie","PL85",2020-10-10,102
"Warminsko-Mazurskie","PL85",2020-10-11,110
"Warminsko-Mazurskie","PL85",2020-10-12,106
"Warminsko-Mazurskie","PL85",2020-10-13,73
"Warminsko-Mazurskie","PL85",2020-10-14,79
"Lubuskie","PL76",2020-03-05,1
"Lubuskie","PL76",2020-03-06,0
"Lubuskie","PL76",2020-03-07,0
"Lubuskie","PL76",2020-03-08,0
"Lubuskie","PL76",2020-03-09,0
"Lubuskie","PL76",2020-03-10,0
"Lubuskie","PL76",2020-03-11,0
"Lubuskie","PL76",2020-03-12,0
"Lubuskie","PL76",2020-03-13,0
"Lubuskie","PL76",2020-03-14,0
"Lubuskie","PL76",2020-03-15,0
"Lubuskie","PL76",2020-03-16,1
"Lubuskie","PL76",2020-03-17,0
"Lubuskie","PL76",2020-03-18,0
"Lubuskie","PL76",2020-03-19,1
"Lubuskie","PL76",2020-03-20,6
"Lubuskie","PL76",2020-03-21,0
"Lubuskie","PL76",2020-03-22,0
"Lubuskie","PL76",2020-03-23,2
"Lubuskie","PL76",2020-03-24,5
"Lubuskie","PL76",2020-03-25,5
"Lubuskie","PL76",2020-03-26,2
"Lubuskie","PL76",2020-03-27,7
"Lubuskie","PL76",2020-03-28,1
"Lubuskie","PL76",2020-03-29,2
"Lubuskie","PL76",2020-03-30,0
"Lubuskie","PL76",2020-03-31,3
"Lubuskie","PL76",2020-04-01,6
"Lubuskie","PL76",2020-04-02,5
"Lubuskie","PL76",2020-04-03,1
"Lubuskie","PL76",2020-04-04,2
"Lubuskie","PL76",2020-04-05,6
"Lubuskie","PL76",2020-04-06,3
"Lubuskie","PL76",2020-04-07,3
"Lubuskie","PL76",2020-04-08,0
"Lubuskie","PL76",2020-04-09,4
"Lubuskie","PL76",2020-04-10,3
"Lubuskie","PL76",2020-04-11,5
"Lubuskie","PL76",2020-04-12,2
"Lubuskie","PL76",2020-04-13,2
"Lubuskie","PL76",2020-04-14,0
"Lubuskie","PL76",2020-04-15,1
"Lubuskie","PL76",2020-04-16,0
"Lubuskie","PL76",2020-04-17,2
"Lubuskie","PL76",2020-04-18,0
"Lubuskie","PL76",2020-04-19,0
"Lubuskie","PL76",2020-04-20,0
"Lubuskie","PL76",2020-04-21,1
"Lubuskie","PL76",2020-04-22,2
"Lubuskie","PL76",2020-04-23,1
"Lubuskie","PL76",2020-04-24,0
"Lubuskie","PL76",2020-04-25,0
"Lubuskie","PL76",2020-04-26,0
"Lubuskie","PL76",2020-04-27,2
"Lubuskie","PL76",2020-04-28,0
"Lubuskie","PL76",2020-04-29,0
"Lubuskie","PL76",2020-04-30,0
"Lubuskie","PL76",2020-05-01,0
"Lubuskie","PL76",2020-05-02,0
"Lubuskie","PL76",2020-05-03,0
"Lubuskie","PL76",2020-05-04,1
"Lubuskie","PL76",2020-05-05,2
"Lubuskie","PL76",2020-05-06,0
"Lubuskie","PL76",2020-05-07,0
"Lubuskie","PL76",2020-05-08,2
"Lubuskie","PL76",2020-05-09,0
"Lubuskie","PL76",2020-05-10,0
"Lubuskie","PL76",2020-05-11,0
"Lubuskie","PL76",2020-05-12,0
"Lubuskie","PL76",2020-05-13,0
"Lubuskie","PL76",2020-05-14,0
"Lubuskie","PL76",2020-05-15,0
"Lubuskie","PL76",2020-05-16,0
"Lubuskie","PL76",2020-05-17,0
"Lubuskie","PL76",2020-05-18,0
"Lubuskie","PL76",2020-05-19,0
"Lubuskie","PL76",2020-05-20,0
"Lubuskie","PL76",2020-05-21,0
"Lubuskie","PL76",2020-05-22,3
"Lubuskie","PL76",2020-05-23,2
"Lubuskie","PL76",2020-05-24,2
"Lubuskie","PL76",2020-05-25,4
"Lubuskie","PL76",2020-05-26,5
"Lubuskie","PL76",2020-05-27,3
"Lubuskie","PL76",2020-05-28,0
"Lubuskie","PL76",2020-05-29,2
"Lubuskie","PL76",2020-05-30,1
"Lubuskie","PL76",2020-05-31,2
"Lubuskie","PL76",2020-06-01,0
"Lubuskie","PL76",2020-06-02,2
"Lubuskie","PL76",2020-06-03,2
"Lubuskie","PL76",2020-06-04,2
"Lubuskie","PL76",2020-06-05,0
"Lubuskie","PL76",2020-06-06,2
"Lubuskie","PL76",2020-06-07,0
"Lubuskie","PL76",2020-06-08,2
"Lubuskie","PL76",2020-06-09,0
"Lubuskie","PL76",2020-06-10,3
"Lubuskie","PL76",2020-06-11,0
"Lubuskie","PL76",2020-06-12,0
"Lubuskie","PL76",2020-06-13,1
"Lubuskie","PL76",2020-06-14,1
"Lubuskie","PL76",2020-06-15,1
"Lubuskie","PL76",2020-06-16,1
"Lubuskie","PL76",2020-06-17,0
"Lubuskie","PL76",2020-06-18,7
"Lubuskie","PL76",2020-06-19,0
"Lubuskie","PL76",2020-06-20,0
"Lubuskie","PL76",2020-06-21,3
"Lubuskie","PL76",2020-06-22,1
"Lubuskie","PL76",2020-06-23,1
"Lubuskie","PL76",2020-06-24,0
"Lubuskie","PL76",2020-06-25,0
"Lubuskie","PL76",2020-06-26,1
"Lubuskie","PL76",2020-06-27,1
"Lubuskie","PL76",2020-06-28,2
"Lubuskie","PL76",2020-06-29,0
"Lubuskie","PL76",2020-06-30,0
"Lubuskie","PL76",2020-07-01,2
"Lubuskie","PL76",2020-07-02,0
"Lubuskie","PL76",2020-07-03,0
"Lubuskie","PL76",2020-07-04,0
"Lubuskie","PL76",2020-07-05,0
"Lubuskie","PL76",2020-07-06,0
"Lubuskie","PL76",2020-07-07,1
"Lubuskie","PL76",2020-07-08,0
"Lubuskie","PL76",2020-07-09,0
"Lubuskie","PL76",2020-07-10,3
"Lubuskie","PL76",2020-07-11,25
"Lubuskie","PL76",2020-07-12,6
"Lubuskie","PL76",2020-07-13,48
"Lubuskie","PL76",2020-07-14,5
"Lubuskie","PL76",2020-07-15,6
"Lubuskie","PL76",2020-07-16,12
"Lubuskie","PL76",2020-07-17,4
"Lubuskie","PL76",2020-07-18,17
"Lubuskie","PL76",2020-07-19,6
"Lubuskie","PL76",2020-07-20,25
"Lubuskie","PL76",2020-07-21,10
"Lubuskie","PL76",2020-07-22,9
"Lubuskie","PL76",2020-07-23,4
"Lubuskie","PL76",2020-07-24,9
"Lubuskie","PL76",2020-07-25,9
"Lubuskie","PL76",2020-07-26,7
"Lubuskie","PL76",2020-07-27,5
"Lubuskie","PL76",2020-07-28,4
"Lubuskie","PL76",2020-07-29,4
"Lubuskie","PL76",2020-07-30,10
"Lubuskie","PL76",2020-07-31,10
"Lubuskie","PL76",2020-08-01,11
"Lubuskie","PL76",2020-08-02,9
"Lubuskie","PL76",2020-08-03,9
"Lubuskie","PL76",2020-08-04,13
"Lubuskie","PL76",2020-08-05,5
"Lubuskie","PL76",2020-08-06,13
"Lubuskie","PL76",2020-08-07,8
"Lubuskie","PL76",2020-08-08,21
"Lubuskie","PL76",2020-08-09,25
"Lubuskie","PL76",2020-08-10,20
"Lubuskie","PL76",2020-08-11,26
"Lubuskie","PL76",2020-08-12,2
"Lubuskie","PL76",2020-08-13,1
"Lubuskie","PL76",2020-08-14,2
"Lubuskie","PL76",2020-08-15,8
"Lubuskie","PL76",2020-08-16,10
"Lubuskie","PL76",2020-08-17,8
"Lubuskie","PL76",2020-08-18,8
"Lubuskie","PL76",2020-08-19,14
"Lubuskie","PL76",2020-08-20,8
"Lubuskie","PL76",2020-08-21,8
"Lubuskie","PL76",2020-08-22,1
"Lubuskie","PL76",2020-08-23,5
"Lubuskie","PL76",2020-08-24,4
"Lubuskie","PL76",2020-08-25,0
"Lubuskie","PL76",2020-08-26,6
"Lubuskie","PL76",2020-08-27,4
"Lubuskie","PL76",2020-08-28,12
"Lubuskie","PL76",2020-08-29,9
"Lubuskie","PL76",2020-08-30,12
"Lubuskie","PL76",2020-08-31,17
"Lubuskie","PL76",2020-09-01,8
"Lubuskie","PL76",2020-09-02,9
"Lubuskie","PL76",2020-09-03,9
"Lubuskie","PL76",2020-09-04,7
"Lubuskie","PL76",2020-09-05,13
"Lubuskie","PL76",2020-09-06,14
"Lubuskie","PL76",2020-09-07,2
"Lubuskie","PL76",2020-09-08,1
"Lubuskie","PL76",2020-09-09,4
"Lubuskie","PL76",2020-09-10,6
"Lubuskie","PL76",2020-09-11,6
"Lubuskie","PL76",2020-09-12,5
"Lubuskie","PL76",2020-09-13,7
"Lubuskie","PL76",2020-09-14,6
"Lubuskie","PL76",2020-09-15,5
"Lubuskie","PL76",2020-09-16,5
"Lubuskie","PL76",2020-09-17,4
"Lubuskie","PL76",2020-09-18,4
"Lubuskie","PL76",2020-09-19,15
"Lubuskie","PL76",2020-09-20,8
"Lubuskie","PL76",2020-09-21,10
"Lubuskie","PL76",2020-09-22,15
"Lubuskie","PL76",2020-09-23,8
"Lubuskie","PL76",2020-09-24,17
"Lubuskie","PL76",2020-09-25,20
"Lubuskie","PL76",2020-09-26,15
"Lubuskie","PL76",2020-09-27,12
"Lubuskie","PL76",2020-09-28,6
"Lubuskie","PL76",2020-09-29,39
"Lubuskie","PL76",2020-09-30,16
"Lubuskie","PL76",2020-10-01,33
"Lubuskie","PL76",2020-10-02,28
"Lubuskie","PL76",2020-10-03,26
"Lubuskie","PL76",2020-10-04,56
"Lubuskie","PL76",2020-10-05,96
"Lubuskie","PL76",2020-10-06,54
"Lubuskie","PL76",2020-10-07,9
"Lubuskie","PL76",2020-10-08,12
"Lubuskie","PL76",2020-10-09,69
"Lubuskie","PL76",2020-10-10,33
"Lubuskie","PL76",2020-10-11,121
"Lubuskie","PL76",2020-10-12,94
"Lubuskie","PL76",2020-10-13,14
"Lubuskie","PL76",2020-10-14,164
"Poland","PL",2020-03-05,1
"Poland","PL",2020-03-06,0
"Poland","PL",2020-03-07,4
"Poland","PL",2020-03-08,1
"Poland","PL",2020-03-09,5
"Poland","PL",2020-03-10,6
"Poland","PL",2020-03-11,5
"Poland","PL",2020-03-12,9
"Poland","PL",2020-03-13,20
"Poland","PL",2020-03-14,17
"Poland","PL",2020-03-15,36
"Poland","PL",2020-03-16,21
"Poland","PL",2020-03-17,52
"Poland","PL",2020-03-18,61
"Poland","PL",2020-03-19,48
"Poland","PL",2020-03-20,69
"Poland","PL",2020-03-21,70
"Poland","PL",2020-03-22,111
"Poland","PL",2020-03-23,98
"Poland","PL",2020-03-24,115
"Poland","PL",2020-03-25,152
"Poland","PL",2020-03-26,150
"Poland","PL",2020-03-27,170
"Poland","PL",2020-03-28,168
