bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
03,03355,3,0,0,1,9,35,2021-02-12 12:15:00,26,2
03,03356,3,0,0,2,3,10,2021-02-12 12:15:00,10,3
03,03357,3,2,2,2,7,25,2021-02-12 12:15:00,22,6
03,03358,2,1,1,2,7,13,2021-02-12 12:15:00,13,7
03,03359,3,5,0,2,5,28,2021-02-12 12:15:00,28,2
03,03360,2,11,8,2,14,62,2021-02-12 12:15:00,62,14
03,03361,2,0,0,2,5,10,2021-02-12 12:15:00,10,5
03,03401,1,2,2,1,1,16,2021-02-12 12:15:00,16,1
03,03402,1,1,1,1,4,15,2021-02-12 12:15:00,15,4
03,03403,6,12,6,3,20,110,2021-02-12 12:15:00,96,7
03,03404,5,13,8,4,16,98,2021-02-12 12:15:00,84,14
03,03405,2,2,2,1,3,35,2021-02-12 12:15:00,28,2
03,03451,3,3,0,2,11,22,2021-02-12 12:15:00,22,11
03,03452,4,1,0,3,7,29,2021-02-12 12:15:00,28,0
03,03453,3,5,5,3,5,23,2021-02-12 12:15:00,23,5
03,03454,10,5,1,6,20,71,2021-02-12 12:15:00,55,12
03,03455,2,2,1,2,5,28,2021-02-12 12:15:00,28,5
03,03456,1,4,2,1,4,24,2021-02-12 12:15:00,24,4
03,03457,6,2,1,4,7,25,2021-02-12 12:15:00,24,3
03,03458,1,1,0,1,1,8,2021-02-12 12:15:00,8,1
03,03459,7,1,0,6,35,74,2021-02-12 12:15:00,74,35
03,03460,5,5,4,3,6,26,2021-02-12 12:15:00,21,3
03,03461,2,5,1,2,2,11,2021-02-12 12:15:00,11,2
03,03462,1,0,0,1,2,6,2021-02-12 12:15:00,6,2
04,04011,10,26,16,9,20,150,2021-02-12 12:15:00,143,15
04,04012,4,4,2,3,3,49,2021-02-12 12:15:00,39,3
05,05111,14,15,5,11,32,264,2021-02-12 12:15:00,243,24
05,05112,16,17,11,9,38,182,2021-02-12 12:15:00,152,27
05,05113,15,51,41,12,56,323,2021-02-12 12:15:00,303,47
05,05114,7,4,4,4,15,80,2021-02-12 12:15:00,69,11
05,05116,6,16,4,4,13,79,2021-02-12 12:15:00,73,12
05,05117,2,9,4,2,1,29,2021-02-12 12:15:00,29,1
05,05119,7,13,5,4,10,62,2021-02-12 12:15:00,51,8
05,05120,1,5,2,1,6,24,2021-02-12 12:15:00,24,6
05,05122,4,13,11,3,17,69,2021-02-12 12:15:00,69,13
05,05124,7,14,10,5,23,126,2021-02-12 12:15:00,117,18
05,05154,8,4,1,5,23,50,2021-02-12 12:15:00,50,15
05,05158,7,13,6,6,23,48,2021-02-12 12:15:00,48,20
05,05162,7,9,2,5,14,91,2021-02-12 12:15:00,84,7
05,05166,4,4,3,4,4,28,2021-02-12 12:15:00,28,4
05,05170,11,9,9,8,36,97,2021-02-12 12:15:00,97,27
05,05314,18,30,23,11,16,271,2021-02-12 12:15:00,217,12
05,05315,31,63,40,18,33,421,2021-02-12 12:15:00,365,29
05,05316,5,7,2,2,11,79,2021-02-12 12:15:00,63,3
05,05334,13,19,14,7,24,283,2021-02-12 12:15:00,264,23
05,05358,7,6,2,5,19,54,2021-02-12 12:15:00,48,17
05,05362,7,12,4,7,17,54,2021-02-12 12:15:00,54,17
05,05366,3,4,4,3,4,25,2021-02-12 12:15:00,25,4
05,05370,3,4,2,3,5,31,2021-02-12 12:15:00,31,5
05,05374,6,10,3,6,29,58,2021-02-12 12:15:00,58,29
05,05378,4,7,6,4,9,34,2021-02-12 12:15:00,34,9
05,05382,7,11,8,6,19,66,2021-02-12 12:15:00,54,19
05,05512,2,8,6,2,8,32,2021-02-12 12:15:00,32,8
05,05513,7,11,4,4,17,95,2021-02-12 12:15:00,81,5
05,05515,9,24,5,7,28,242,2021-02-12 12:15:00,230,23
05,05554,6,6,3,5,12,61,2021-02-12 12:15:00,61,10
05,05558,5,0,0,3,12,25,2021-02-12 12:15:00,15,12
05,05562,15,19,7,14,32,189,2021-02-12 12:15:00,166,23
05,05566,7,9,2,5,28,68,2021-02-12 12:15:00,61,21
05,05570,6,12,8,5,9,34,2021-02-12 12:15:00,34,7
05,05711,6,20,13,4,31,133,2021-02-12 12:15:00,110,30
05,05754,4,4,1,4,10,42,2021-02-12 12:15:00,42,10
05,05758,5,10,8,3,15,51,2021-02-12 12:15:00,46,10
05,05762,6,2,2,5,9,24,2021-02-12 12:15:00,21,8
05,05766,2,16,6,2,3,47,2021-02-12 12:15:00,47,3
05,05770,9,15,8,6,20,198,2021-02-12 12:15:00,171,18
05,05774,7,16,16,5,18,86,2021-02-12 12:15:00,76,13
05,05911,8,18,12,6,32,160,2021-02-12 12:15:00,144,27
05,05913,9,23,15,9,38,252,2021-02-12 12:15:00,252,38
05,05914,7,10,6,5,19,69,2021-02-12 12:15:00,67,11
05,05915,7,10,7,5,18,69,2021-02-12 12:15:00,61,4
05,05916,4,12,9,4,5,58,2021-02-12 12:15:00,58,5
05,05954,7,6,2,6,29,108,2021-02-12 12:15:00,108,29
05,05958,10,19,9,9,24,103,2021-02-12 12:15:00,97,22
05,05962,10,12,6,8,31,89,2021-02-12 12:15:00,84,28
05,05966,3,4,3,3,6,21,2021-02-12 12:15:00,21,6
05,05970,8,12,9,7,32,113,2021-02-12 12:15:00,96,23
05,05974,9,8,3,7,14,66,2021-02-12 12:15:00,60,10
05,05978,8,15,6,8,17,89,2021-02-12 12:15:00,89,17
06,06411,7,25,12,4,18,82,2021-02-12 12:15:00,51,4
06,06412,17,61,29,12,42,250,2021-02-12 12:15:00,230,32
06,06413,4,11,5,2,19,80,2021-02-12 12:15:00,72,14
06,06414,6,26,9,4,12,109,2021-02-12 12:15:00,97,12
06,06431,5,6,1,5,7,36,2021-02-12 12:15:00,36,7
06,06432,2,18,13,2,2,27,2021-02-12 12:15:00,27,2
06,06433,2,6,0,2,3,18,2021-02-12 12:15:00,18,3
06,06434,2,4,2,2,2,24,2021-02-12 12:15:00,24,2
06,06435,7,20,8,4,12,73,2021-02-12 12:15:00,64,7
06,06436,2,7,3,2,2,29,2021-02-12 12:15:00,29,2
06,06437,2,20,9,2,3,123,2021-02-12 12:15:00,123,3
06,06438,2,10,7,2,1,20,2021-02-12 12:15:00,20,1
06,06439,2,2,0,2,4,12,2021-02-12 12:15:00,12,4
06,06440,5,10,4,5,6,63,2021-02-12 12:15:00,63,6
06,06531,6,30,23,4,25,197,2021-02-12 12:15:00,174,24
06,06532,3,7,3,3,19,41,2021-02-12 12:15:00,41,19
06,06533,4,8,5,4,14,40,2021-02-12 12:15:00,40,14
06,06534,3,5,3,3,22,130,2021-02-12 12:15:00,130,22
06,06535,4,2,0,4,7,16,2021-02-12 12:15:00,16,7
06,06611,6,19,13,6,27,125,2021-02-12 12:15:00,125,27
06,06631,5,17,8,3,11,79,2021-02-12 12:15:00,74,5
06,06632,4,13,7,3,8,55,2021-02-12 12:15:00,50,6
06,06633,4,3,2,4,11,22,2021-02-12 12:15:00,22,11
06,06634,3,8,7,3,1,26,2021-02-12 12:15:00,26,1
06,06635,7,9,5,7,17,97,2021-02-12 12:15:00,97,17
06,06636,3,7,4,3,5,25,2021-02-12 12:15:00,25,5
07,07111,6,10,3,4,26,87,2021-02-12 12:15:00,75,20
07,07131,2,3,1,2,5,14,2021-02-12 12:15:00,14,5
07,07132,2,2,0,2,8,8,2021-02-12 12:15:00,8,8
07,07133,6,9,6,4,13,34,2021-02-12 12:15:00,29,4
07,07134,2,2,0,2,7,15,2021-02-12 12:15:00,15,7
07,07135,2,3,2,2,7,6,2021-02-12 12:15:00,6,7
07,07137,3,2,1,3,10,28,2021-02-12 12:15:00,28,10
07,07138,8,7,4,5,18,48,2021-02-12 12:15:00,39,15
07,07140,2,2,1,2,6,10,2021-02-12 12:15:00,10,6
07,07141,5,5,5,5,7,23,2021-02-12 12:15:00,23,7
07,07143,4,6,2,4,7,25,2021-02-12 12:15:00,25,7
07,07211,6,3,1,3,10,70,2021-02-12 12:15:00,59,9
07,07231,2,0,0,2,7,17,2021-02-12 12:15:00,17,7
07,07232,2,0,0,2,3,12,2021-02-12 12:15:00,12,3
07,07233,2,4,3,2,3,13,2021-02-12 12:15:00,13,3
07,07235,2,0,0,2,5,11,2021-02-12 12:15:00,11,5
07,07311,1,7,1,1,3,12,2021-02-12 12:15:00,12,3
07,07312,3,7,3,1,17,96,2021-02-12 12:15:00,88,12
07,07313,3,2,1,2,8,17,2021-02-12 12:15:00,15,3
07,07314,6,23,10,4,30,88,2021-02-12 12:15:00,75,27
07,07315,2,13,11,2,9,108,2021-02-12 12:15:00,108,9
07,07316,1,2,1,1,1,11,2021-02-12 12:15:00,11,1
07,07317,2,4,3,1,1,15,2021-02-12 12:15:00,12,0
07,07318,3,5,2,2,2,29,2021-02-12 12:15:00,29,2
07,07319,3,3,2,1,15,33,2021-02-12 12:15:00,22,4
07,07320,1,0,0,1,9,5,2021-02-12 12:15:00,5,9
07,07331,1,1,0,1,3,5,2021-02-12 12:15:00,5,3
07,07332,2,3,0,2,11,8,2021-02-12 12:15:00,8,11
07,07333,2,3,0,2,3,9,2021-02-12 12:15:00,9,3
07,07334,2,5,4,2,9,15,2021-02-12 12:15:00,15,9
07,07335,1,0,0,1,7,7,2021-02-12 12:15:00,7,7
07,07336,1,3,1,1,2,14,2021-02-12 12:15:00,14,2
07,07337,2,0,0,2,1,12,2021-02-12 12:15:00,12,1
07,07339,1,4,1,1,1,9,2021-02-12 12:15:00,9,1
07,07340,1,0,0,1,8,1,2021-02-12 12:15:00,1,8
08,08111,12,26,15,10,31,233,2021-02-12 12:15:00,213,24
08,08115,6,4,0,4,11,46,2021-02-12 12:15:00,34,10
08,08116,8,11,8,4,14,64,2021-02-12 12:15:00,52,11
08,08117,5,2,2,3,17,32,2021-02-12 12:15:00,29,8
08,08118,5,20,11,4,8,90,2021-02-12 12:15:00,89,6
08,08119,4,3,2,2,9,52,2021-02-12 12:15:00,44,4
08,08121,3,19,12,1,7,56,2021-02-12 12:15:00,44,0
08,08125,2,0,0,2,5,46,2021-02-12 12:15:00,46,5
08,08126,1,2,2,1,1,6,2021-02-12 12:15:00,6,1
08,08127,4,3,1,2,8,47,2021-02-12 12:15:00,42,5
08,08128,4,3,3,3,16,52,2021-02-12 12:15:00,40,12
08,08135,2,0,0,1,6,16,2021-02-12 12:15:00,16,0
08,08136,8,1,0,4,20,51,2021-02-12 12:15:00,39,14
08,08211,3,0,0,1,4,18,2021-02-12 12:15:00,12,0
08,08212,6,14,4,4,18,112,2021-02-12 12:15:00,102,16
08,08215,3,3,1,3,6,45,2021-02-12 12:15:00,45,6
08,08216,2,0,0,2,0,12,2021-02-12 12:15:00,12,0
08,08221,8,21,13,6,33,224,2021-02-12 12:15:00,189,29
08,08222,6,12,7,3,22,107,2021-02-12 12:15:00,90,20
08,08225,3,3,2,3,7,12,2021-02-12 12:15:00,12,7
08,08226,4,7,3,4,8,35,2021-02-12 12:15:00,35,8
08,08231,4,11,7,2,12,53,2021-02-12 12:15:00,41,11
08,08235,3,5,3,3,2,21,2021-02-12 12:15:00,21,2
08,08236,2,0,0,2,5,7,2021-02-12 12:15:00,7,5
08,08237,1,2,1,1,2,8,2021-02-12 12:15:00,8,2
08,08311,7,16,10,4,22,180,2021-02-12 12:15:00,148,18
08,08315,4,7,3,4,5,48,2021-02-12 12:15:00,48,5
08,08316,3,8,8,3,2,90,2021-02-12 12:15:00,90,2
08,08317,8,14,3,6,15,75,2021-02-12 12:15:00,68,10
08,08325,2,3,1,2,2,6,2021-02-12 12:15:00,6,2
08,08326,6,12,3,2,6,52,2021-02-12 12:15:00,40,6
08,08327,1,4,0,1,2,10,2021-02-12 12:15:00,10,2
08,08335,10,4,3,6,19,77,2021-02-12 12:15:00,63,14
08,08336,2,2,1,2,1,27,2021-02-12 12:15:00,16,1
08,08337,1,2,1,1,0,10,2021-02-12 12:15:00,10,0
08,08415,3,2,1,1,10,34,2021-02-12 12:15:00,19,1
08,08416,5,7,7,2,12,97,2021-02-12 12:15:00,72,10
08,08417,1,4,0,1,4,20,2021-02-12 12:15:00,20,4
08,08421,5,14,11,4,33,117,2021-02-12 12:15:00,97,31
08,08425,2,1,1,2,0,14,2021-02-12 12:15:00,14,0
08,08426,1,2,2,1,1,13,2021-02-12 12:15:00,13,1
08,08435,5,0,0,3,12,54,2021-02-12 12:15:00,52,9
08,08436,6,15,11,4,17,57,2021-02-12 12:15:00,55,7
08,08437,2,2,2,2,1,13,2021-02-12 12:15:00,13,1
09,09161,1,5,2,1,7,43,2021-02-12 12:15:00,43,7
09,09162,36,88,53,25,81,526,2021-02-12 12:15:00,466,54
09,09163,3,5,2,1,11,33,2021-02-12 12:15:00,23,7
09,09171,3,5,1,2,2,26,2021-02-12 12:15:00,19,2
09,09172,3,2,2,3,2,19,2021-02-12 12:15:00,19,2
09,09173,2,2,1,2,1,23,2021-02-12 12:15:00,23,1
09,09174,1,3,1,1,0,28,2021-02-12 12:15:00,28,0
09,09175,1,0,0,1,2,19,2021-02-12 12:15:00,19,2
09,09176,3,1,0,3,6,47,2021-02-12 12:15:00,47,6
09,09177,1,3,1,1,5,14,2021-02-12 12:15:00,14,5
09,09178,1,3,3,1,2,16,2021-02-12 12:15:00,16,2
09,09179,1,2,2,1,2,10,2021-02-12 12:15:00,10,2
09,09180,4,4,1,2,13,57,2021-02-12 12:15:00,52,11
09,09181,2,4,0,1,2,12,2021-02-12 12:15:00,10,1
09,09182,1,1,1,1,8,18,2021-02-12 12:15:00,18,8
09,09183,1,3,3,1,1,13,2021-02-12 12:15:00,13,1
09,09184,2,1,0,2,5,5,2021-02-12 12:15:00,5,5
09,09185,4,0,0,2,15,19,2021-02-12 12:15:00,10,4
09,09186,1,0,0,1,1,7,2021-02-12 12:15:00,7,1
09,09187,5,11,8,5,14,52,2021-02-12 12:15:00,52,14
09,09188,6,14,11,5,3,52,2021-02-12 12:15:00,49,0
09,09189,4,8,2,3,4,51,2021-02-12 12:15:00,43,1
09,09190,3,4,3,3,7,17,2021-02-12 12:15:00,17,7
09,09261,5,3,3,3,11,53,2021-02-12 12:15:00,36,8
09,09262,4,9,6,2,12,33,2021-02-12 12:15:00,24,7
09,09263,1,3,1,1,8,22,2021-02-12 12:15:00,22,8
09,09271,2,15,7,2,3,37,2021-02-12 12:15:00,37,3
09,09272,2,5,4,2,5,13,2021-02-12 12:15:00,13,5
09,09273,3,1,0,3,1,8,2021-02-12 12:15:00,8,1
09,09274,1,3,0,1,0,6,2021-02-12 12:15:00,6,0
09,09275,2,9,4,2,5,20,2021-02-12 12:15:00,20,5
09,09276,2,3,1,2,0,15,2021-02-12 12:15:00,15,0
09,09277,2,4,3,2,2,14,2021-02-12 12:15:00,14,2
09,09278,2,4,2,2,3,8,2021-02-12 12:15:00,8,3
09,09279,2,0,0,2,3,15,2021-02-12 12:15:00,15,3
09,09361,3,6,3,1,4,42,2021-02-12 12:15:00,31,4
09,09362,7,32,22,4,29,191,2021-02-12 12:15:00,175,18
09,09363,3,15,9,1,5,59,2021-02-12 12:15:00,51,2
09,09371,1,0,0,1,2,8,2021-02-12 12:15:00,8,2
09,09372,1,3,1,1,2,12,2021-02-12 12:15:00,12,2
09,09373,1,7,5,1,3,19,2021-02-12 12:15:00,19,3
09,09375,2,1,0,2,2,10,2021-02-12 12:15:00,10,2
09,09376,4,6,1,4,4,20,2021-02-12 12:15:00,20,4
09,09377,2,8,6,2,3,14,2021-02-12 12:15:00,14,3
09,09461,5,9,3,1,11,39,2021-02-12 12:15:00,27,4
09,09462,7,12,6,2,9,55,2021-02-12 12:15:00,49,7
09,09463,3,3,1,1,11,28,2021-02-12 12:15:00,23,7
09,09464,3,7,2,1,12,21,2021-02-12 12:15:00,20,7
09,09471,2,3,1,2,5,11,2021-02-12 12:15:00,11,5
09,09472,1,0,0,1,2,5,2021-02-12 12:15:00,5,2
09,09474,2,2,1,2,2,12,2021-02-12 12:15:00,12,2
09,09475,2,1,1,2,1,16,2021-02-12 12:15:00,16,1
09,09476,1,4,3,1,2,14,2021-02-12 12:15:00,14,2
09,09477,1,8,7,1,3,24,2021-02-12 12:15:00,24,3
09,09478,3,4,3,3,6,41,2021-02-12 12:15:00,41,6
09,09479,2,7,2,2,8,12,2021-02-12 12:15:00,12,8
09,09561,2,8,0,2,8,19,2021-02-12 12:15:00,19,8
09,09562,5,23,23,3,21,127,2021-02-12 12:15:00,106,15
09,09563,3,6,4,1,7,44,2021-02-12 12:15:00,40,2
09,09564,12,40,24,6,29,174,2021-02-12 12:15:00,148,17
09,09565,1,0,0,1,2,3,2021-02-12 12:15:00,3,2
09,09571,3,5,2,3,6,16,2021-02-12 12:15:00,16,6
09,09572,1,0,0,1,1,5,2021-02-12 12:15:00,5,1
09,09574,3,4,1,3,3,21,2021-02-12 12:15:00,21,3
09,09575,2,3,2,2,8,35,2021-02-12 12:15:00,35,8
09,09576,1,2,2,1,1,5,2021-02-12 12:15:00,5,1
09,09577,2,3,1,2,6,10,2021-02-12 12:15:00,10,6
09,09661,3,5,2,1,8,54,2021-02-12 12:15:00,39,8
09,09662,4,4,3,2,6,61,2021-02-12 12:15:00,50,4
09,09663,4,10,7,2,27,114,2021-02-12 12:15:00,114,23
09,09671,1,3,1,1,0,6,2021-02-12 12:15:00,6,0
09,09672,4,1,0,4,2,38,2021-02-12 12:15:00,38,2
09,09673,1,24,4,1,7,128,2021-02-12 12:15:00,128,7
09,09674,2,1,0,2,1,8,2021-02-12 12:15:00,8,1
09,09675,1,1,0,1,2,5,2021-02-12 12:15:00,5,2
09,09676,1,3,2,1,2,6,2021-02-12 12:15:00,6,2
09,09677,1,0,0,1,3,5,2021-02-12 12:15:00,5,3
09,09678,2,0,0,2,2,4,2021-02-12 12:15:00,4,2
09,09679,1,6,0,1,0,7,2021-02-12 12:15:00,7,0
09,09761,6,26,9,3,41,116,2021-02-12 12:15:00,81,23
09,09762,1,4,2,1,2,16,2021-02-12 12:15:00,16,2
09,09763,3,2,1,1,9,33,2021-02-12 12:15:00,19,5
09,09764,3,0,0,1,2,26,2021-02-12 12:15:00,17,1
09,09771,2,4,2,2,1,16,2021-02-12 12:15:00,16,1
09,09772,2,4,3,2,2,11,2021-02-12 12:15:00,11,2
09,09773,2,5,4,2,3,10,2021-02-12 12:15:00,10,3
09,09774,4,1,0,4,7,41,2021-02-12 12:15:00,41,7
09,09775,2,2,1,2,7,11,2021-02-12 12:15:00,11,7
09,09776,2,2,1,2,4,8,2021-02-12 12:15:00,8,4
09,09777,3,0,0,3,5,12,2021-02-12 12:15:00,12,5
09,09778,2,0,0,2,5,9,2021-02-12 12:15:00,9,5
09,09779,3,4,3,3,2,23,2021-02-12 12:15:00,23,2
09,09780,2,1,0,2,3,13,2021-02-12 12:15:00,13,3
10,10041,9,26,15,7,29,160,2021-02-12 12:15:00,149,24
10,10042,1,1,0,1,0,12,2021-02-12 12:15:00,12,0
10,10043,5,2,1,3,5,31,2021-02-12 12:15:00,24,2
10,10044,4,8,6,3,10,49,2021-02-12 12:15:00,40,6
10,10045,4,25,11,2,21,184,2021-02-12 12:15:00,170,19
10,10046,1,3,3,1,3,11,2021-02-12 12:15:00,11,3
11,11000,64,277,195,41,166,1115,2021-02-12 12:15:00,1028,136
12,12051,4,7,5,3,15,60,2021-02-12 12:15:00,51,8
12,12052,3,19,11,2,13,89,2021-02-12 12:15:00,81,9
12,12053,1,3,2,1,2,13,2021-02-12 12:15:00,13,2
12,12054,6,14,10,4,27,64,2021-02-12 12:15:00,45,24
12,12060,2,7,2,2,6,59,2021-02-12 12:15:00,59,6
12,12061,5,13,5,5,8,30,2021-02-12 12:15:00,30,8
12,12062,3,7,7,3,6,12,2021-02-12 12:15:00,12,6
12,12063,4,3,0,2,9,14,2021-02-12 12:15:00,14,5
12,12064,3,5,4,3,6,20,2021-02-12 12:15:00,20,6
12,12065,5,11,8,5,5,30,2021-02-12 12:15:00,30,5
12,12066,1,6,2,1,0,14,2021-02-12 12:15:00,14,0
12,12067,3,6,4,3,12,53,2021-02-12 12:15:00,53,12
12,12068,3,14,6,3,17,48,2021-02-12 12:15:00,48,17
12,12069,3,14,9,3,2,68,2021-02-12 12:15:00,68,2
12,12070,2,5,4,2,4,13,2021-02-12 12:15:00,13,4
12,12071,3,1,0,3,9,11,2021-02-12 12:15:00,11,9
12,12072,2,0,0,2,1,11,2021-02-12 12:15:00,11,1
12,12073,4,6,2,4,16,21,2021-02-12 12:15:00,21,16
13,13003,4,7,4,2,28,82,2021-02-12 12:15:00,76,17
13,13004,3,8,6,1,14,65,2021-02-12 12:15:00,54,3
13,13071,7,13,4,5,8,72,2021-02-12 12:15:00,59,8
13,13072,6,7,2,4,11,39,2021-02-12 12:15:00,39,11
13,13073,4,2,2,4,16,43,2021-02-12 12:15:00,43,16
13,13074,2,1,0,2,6,11,2021-02-12 12:15:00,11,6
13,13075,9,19,10,7,36,138,2021-02-12 12:15:00,133,25
13,13076,7,11,3,7,23,112,2021-02-12 12:15:00,112,23
14,14511,7,28,18,3,24,154,2021-02-12 12:15:00,139,13
14,14521,7,17,9,6,10,69,2021-02-12 12:15:00,68,7
14,14522,5,17,9,5,5,46,2021-02-12 12:15:00,46,5
14,14523,6,20,14,5,11,57,2021-02-12 12:15:00,57,7
14,14524,6,13,5,5,16,87,2021-02-12 12:15:00,85,16
14,14612,15,37,24,6,60,219,2021-02-12 12:15:00,199,50
14,14625,7,12,8,6,20,53,2021-02-12 12:15:00,53,20
14,14626,7,13,6,6,21,46,2021-02-12 12:15:00,40,21
14,14627,5,10,8,5,13,50,2021-02-12 12:15:00,50,13
14,14628,6,29,13,6,124,53,2021-02-12 12:15:00,53,124
14,14713,11,52,28,7,79,282,2021-02-12 12:15:00,247,62
14,14729,4,9,5,3,19,39,2021-02-12 12:15:00,39,11
14,14730,8,6,3,8,13,48,2021-02-12 12:15:00,48,13
15,15001,3,12,11,1,17,30,2021-02-12 12:15:00,24,11
15,15002,10,33,19,5,47,256,2021-02-12 12:15:00,240,36
15,15003,9,14,14,6,26,183,2021-02-12 12:15:00,171,14
15,15081,2,1,0,2,4,10,2021-02-12 12:15:00,10,4
15,15082,3,9,3,3,17,34,2021-02-12 12:15:00,34,17
15,15083,2,4,3,2,0,14,2021-02-12 12:15:00,14,0
15,15084,3,11,6,3,3,32,2021-02-12 12:15:00,32,3
15,15085,5,12,8,4,13,52,2021-02-12 12:15:00,48,9
15,15086,2,6,1,2,4,24,2021-02-12 12:15:00,24,4
15,15087,3,4,1,3,5,16,2021-02-12 12:15:00,16,5
15,15088,2,5,0,2,4,18,2021-02-12 12:15:00,18,4
15,15089,4,10,6,4,1,30,2021-02-12 12:15:00,30,1
15,15090,3,0,0,2,10,14,2021-02-12 12:15:00,13,8
15,15091,4,11,5,2,12,22,2021-02-12 12:15:00,22,10
16,16051,3,14,5,2,3,69,2021-02-12 12:15:00,66,2
16,16052,1,8,3,1,2,44,2021-02-12 12:15:00,44,2
16,16053,3,22,17,1,18,112,2021-02-12 12:15:00,95,9
16,16054,2,5,1,1,11,23,2021-02-12 12:15:00,15,9
16,16055,1,1,0,1,2,14,2021-02-12 12:15:00,14,2
16,16056,1,3,2,1,6,27,2021-02-12 12:15:00,27,6
16,16061,3,4,2,3,4,13,2021-02-12 12:15:00,13,4
16,16062,4,10,8,3,21,45,2021-02-12 12:15:00,44,7
16,16063,3,11,8,3,17,60,2021-02-12 12:15:00,60,17
16,16064,4,2,0,3,2,14,2021-02-12 12:15:00,14,0
16,16065,1,2,0,1,0,8,2021-02-12 12:15:00,8,0
16,16066,2,11,2,2,7,35,2021-02-12 12:15:00,35,7
16,16067,2,7,1,2,7,14,2021-02-12 12:15:00,14,7
16,16068,1,1,1,1,0,6,2021-02-12 12:15:00,6,0
16,16069,1,0,0,1,0,6,2021-02-12 12:15:00,6,0
16,16070,3,3,2,2,3,14,2021-02-12 12:15:00,13,3
16,16071,3,19,12,3,11,76,2021-02-12 12:15:00,76,11
16,16072,1,1,1,1,1,7,2021-02-12 12:15:00,7,1
16,16073,1,5,4,1,5,18,2021-02-12 12:15:00,18,5
16,16074,1,1,1,1,0,8,2021-02-12 12:15:00,8,0
16,16075,1,2,2,1,1,4,2021-02-12 12:15:00,4,1
16,16076,1,3,3,1,0,10,2021-02-12 12:15:00,10,0
16,16077,2,5,4,1,3,29,2021-02-12 12:15:00,25,3
