bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
09,09671,1,2,1,1,0,6,2021-02-07 12:15:00,6,0
09,09672,4,0,0,4,9,31,2021-02-07 12:15:00,31,9
09,09673,1,23,4,1,16,119,2021-02-07 12:15:00,119,16
09,09674,2,0,0,2,1,8,2021-02-07 12:15:00,8,1
09,09675,1,5,0,1,2,6,2021-02-07 12:15:00,6,2
09,09676,1,4,3,1,1,7,2021-02-07 12:15:00,7,1
09,09677,1,1,0,1,2,6,2021-02-07 12:15:00,6,2
09,09678,2,0,0,2,1,5,2021-02-07 12:15:00,5,1
09,09679,1,4,4,1,0,6,2021-02-07 12:15:00,6,0
09,09761,6,30,10,3,33,125,2021-02-07 12:15:00,90,15
09,09762,1,5,2,1,4,14,2021-02-07 12:15:00,14,4
09,09763,3,4,1,1,12,32,2021-02-07 12:15:00,19,7
09,09764,3,2,0,1,5,23,2021-02-07 12:15:00,15,3
09,09771,2,5,2,2,5,11,2021-02-07 12:15:00,11,5
09,09772,2,4,4,2,2,10,2021-02-07 12:15:00,10,2
09,09773,2,5,4,2,4,9,2021-02-07 12:15:00,9,4
09,09774,4,2,1,4,19,29,2021-02-07 12:15:00,29,19
09,09775,2,3,1,2,7,11,2021-02-07 12:15:00,11,7
09,09776,2,2,1,2,2,10,2021-02-07 12:15:00,10,2
09,09777,3,1,0,3,6,10,2021-02-07 12:15:00,10,6
09,09778,2,1,0,2,5,9,2021-02-07 12:15:00,9,5
09,09779,3,6,6,3,1,22,2021-02-07 12:15:00,22,1
09,09780,2,2,1,2,0,16,2021-02-07 12:15:00,16,0
10,10041,9,31,17,7,33,160,2021-02-07 12:15:00,146,29
10,10042,1,1,0,1,1,11,2021-02-07 12:15:00,11,1
10,10043,5,5,3,3,6,30,2021-02-07 12:15:00,25,1
10,10044,4,8,6,3,15,44,2021-02-07 12:15:00,35,11
10,10045,4,32,12,2,47,157,2021-02-07 12:15:00,142,46
10,10046,1,5,4,1,0,12,2021-02-07 12:15:00,12,0
11,11000,64,306,219,41,212,1064,2021-02-07 12:15:00,985,173
12,12051,4,10,6,3,17,58,2021-02-07 12:15:00,52,7
12,12052,3,20,13,2,22,73,2021-02-07 12:15:00,66,17
12,12053,1,2,2,1,3,12,2021-02-07 12:15:00,12,3
12,12054,6,19,12,4,30,56,2021-02-07 12:15:00,43,24
12,12060,2,7,3,2,10,55,2021-02-07 12:15:00,55,10
12,12061,5,12,6,5,10,28,2021-02-07 12:15:00,28,10
12,12062,3,5,4,3,6,12,2021-02-07 12:15:00,12,6
12,12063,4,4,0,2,9,14,2021-02-07 12:15:00,14,5
12,12064,3,6,4,3,5,21,2021-02-07 12:15:00,21,5
12,12065,5,8,4,5,10,26,2021-02-07 12:15:00,26,10
12,12066,1,8,1,1,0,12,2021-02-07 12:15:00,12,0
12,12067,3,7,5,3,19,44,2021-02-07 12:15:00,44,19
12,12068,3,18,9,3,9,49,2021-02-07 12:15:00,49,9
12,12069,2,7,5,2,8,44,2021-02-07 12:15:00,44,8
12,12070,2,5,2,2,5,12,2021-02-07 12:15:00,12,5
12,12071,3,1,0,3,12,8,2021-02-07 12:15:00,8,12
12,12072,2,0,0,2,1,11,2021-02-07 12:15:00,11,1
12,12073,4,6,3,4,8,27,2021-02-07 12:15:00,27,8
13,13003,4,8,6,2,23,82,2021-02-07 12:15:00,75,15
13,13004,3,8,3,1,22,57,2021-02-07 12:15:00,48,9
13,13071,7,16,5,5,19,58,2021-02-07 12:15:00,49,15
13,13072,6,8,3,4,14,36,2021-02-07 12:15:00,36,14
13,13073,4,5,2,4,11,48,2021-02-07 12:15:00,48,11
13,13074,2,2,2,2,6,11,2021-02-07 12:15:00,11,6
13,13075,9,20,10,7,48,130,2021-02-07 12:15:00,124,38
13,13076,7,8,6,7,32,104,2021-02-07 12:15:00,104,32
14,14511,7,27,19,3,29,149,2021-02-07 12:15:00,133,19
14,14521,7,14,9,6,20,59,2021-02-07 12:15:00,58,17
14,14522,5,17,8,5,7,43,2021-02-07 12:15:00,43,7
14,14523,6,18,12,5,13,54,2021-02-07 12:15:00,54,9
14,14524,6,16,7,5,14,89,2021-02-07 12:15:00,87,14
14,14612,15,41,27,6,48,227,2021-02-07 12:15:00,208,37
14,14625,7,19,9,6,24,49,2021-02-07 12:15:00,49,24
14,14626,7,15,6,6,22,45,2021-02-07 12:15:00,43,18
14,14627,5,10,2,5,11,53,2021-02-07 12:15:00,53,11
14,14628,6,38,14,6,122,54,2021-02-07 12:15:00,54,122
14,14713,11,74,40,7,86,273,2021-02-07 12:15:00,244,63
14,14729,4,11,7,3,23,35,2021-02-07 12:15:00,31,19
14,14730,8,4,1,8,25,37,2021-02-07 12:15:00,37,25
15,15001,3,16,13,1,15,33,2021-02-07 12:15:00,29,7
15,15002,10,31,20,5,42,266,2021-02-07 12:15:00,246,35
15,15003,9,15,11,6,26,190,2021-02-07 12:15:00,176,15
15,15081,2,2,2,2,2,12,2021-02-07 12:15:00,12,2
15,15082,3,11,5,3,12,39,2021-02-07 12:15:00,39,12
15,15083,2,4,3,2,2,12,2021-02-07 12:15:00,12,2
15,15084,3,15,8,3,1,34,2021-02-07 12:15:00,34,1
15,15085,5,12,7,4,12,55,2021-02-07 12:15:00,51,8
15,15086,2,3,1,2,6,19,2021-02-07 12:15:00,19,6
15,15087,3,3,1,3,3,19,2021-02-07 12:15:00,19,3
15,15088,2,6,0,2,3,19,2021-02-07 12:15:00,19,3
15,15089,4,10,8,4,0,31,2021-02-07 12:15:00,31,0
15,15090,3,2,2,2,5,15,2021-02-07 12:15:00,14,3
15,15091,4,15,5,2,5,24,2021-02-07 12:15:00,24,3
16,16051,3,13,8,2,9,67,2021-02-07 12:15:00,65,7
16,16052,1,9,5,1,7,39,2021-02-07 12:15:00,39,7
16,16053,3,24,17,1,18,115,2021-02-07 12:15:00,93,13
16,16054,2,6,4,1,16,18,2021-02-07 12:15:00,16,8
16,16055,1,0,0,1,7,9,2021-02-07 12:15:00,9,7
16,16056,1,0,0,1,4,24,2021-02-07 12:15:00,24,4
16,16061,3,4,3,3,3,14,2021-02-07 12:15:00,14,3
16,16062,4,15,10,3,15,55,2021-02-07 12:15:00,50,5
16,16063,3,8,4,3,14,63,2021-02-07 12:15:00,63,14
16,16064,4,1,0,3,3,13,2021-02-07 12:15:00,13,1
16,16065,1,2,0,1,1,6,2021-02-07 12:15:00,6,1
16,16066,2,13,3,2,6,36,2021-02-07 12:15:00,36,6
16,16067,2,10,2,2,2,19,2021-02-07 12:15:00,19,2
16,16068,1,2,1,1,0,6,2021-02-07 12:15:00,6,0
16,16069,1,0,0,1,0,5,2021-02-07 12:15:00,5,0
16,16070,3,1,1,2,8,9,2021-02-07 12:15:00,8,8
16,16071,3,21,14,3,13,72,2021-02-07 12:15:00,72,13
16,16072,1,0,0,1,0,10,2021-02-07 12:15:00,10,0
16,16073,1,7,5,1,4,19,2021-02-07 12:15:00,19,4
16,16074,1,1,1,1,0,8,2021-02-07 12:15:00,8,0
16,16075,1,2,2,1,1,4,2021-02-07 12:15:00,4,1
16,16076,1,3,3,1,5,7,2021-02-07 12:15:00,7,5
16,16077,2,6,2,1,3,28,2021-02-07 12:15:00,25,3
