date,location,location_name,age_group,value
2020-07-26,GM16,Berlin State,A35-A59,15
2020-07-26,GM16,Berlin State,A60-A79,86
2020-07-26,GM16,Berlin State,A80+,122
2020-07-27,GM,Germany,A00-A04,1
2020-07-27,GM,Germany,A15-A34,18
2020-07-27,GM,Germany,A35-A59,421
2020-07-27,GM,Germany,A60-A79,2935
2020-07-27,GM,Germany,A80+,5743
2020-07-27,GM01,Baden-Württemberg State,A15-A34,3
2020-07-27,GM01,Baden-Württemberg State,A35-A59,68
2020-07-27,GM01,Baden-Württemberg State,A60-A79,576
2020-07-27,GM01,Baden-Württemberg State,A80+,1194
2020-07-27,GM02,Free State of Bavaria,A15-A34,7
2020-07-27,GM02,Free State of Bavaria,A35-A59,94
2020-07-27,GM02,Free State of Bavaria,A60-A79,837
2020-07-27,GM02,Free State of Bavaria,A80+,1681
2020-07-27,GM03,Free Hanseatic City of Bremen,A35-A59,6
2020-07-27,GM03,Free Hanseatic City of Bremen,A60-A79,17
2020-07-27,GM03,Free Hanseatic City of Bremen,A80+,32
2020-07-27,GM04,Free Hanseatic City of Hamburg,A15-A34,1
2020-07-27,GM04,Free Hanseatic City of Hamburg,A35-A59,15
2020-07-27,GM04,Free Hanseatic City of Hamburg,A60-A79,91
2020-07-27,GM04,Free Hanseatic City of Hamburg,A80+,154
2020-07-27,GM05,Hesse State,A35-A59,26
2020-07-27,GM05,Hesse State,A60-A79,176
2020-07-27,GM05,Hesse State,A80+,316
2020-07-27,GM06,Lower Saxony State,A15-A34,3
2020-07-27,GM06,Lower Saxony State,A35-A59,33
2020-07-27,GM06,Lower Saxony State,A60-A79,208
2020-07-27,GM06,Lower Saxony State,A80+,404
2020-07-27,GM07,North Rhine-Westphalia State,A00-A04,1
2020-07-27,GM07,North Rhine-Westphalia State,A15-A34,4
2020-07-27,GM07,North Rhine-Westphalia State,A35-A59,107
2020-07-27,GM07,North Rhine-Westphalia State,A60-A79,534
2020-07-27,GM07,North Rhine-Westphalia State,A80+,1082
2020-07-27,GM08,Rhineland-Palatinate State,A35-A59,11
2020-07-27,GM08,Rhineland-Palatinate State,A60-A79,78
2020-07-27,GM08,Rhineland-Palatinate State,A80+,149
2020-07-27,GM09,Saarland State,A35-A59,11
2020-07-27,GM09,Saarland State,A60-A79,52
2020-07-27,GM09,Saarland State,A80+,111
2020-07-27,GM10,Schleswig-Holstein State,A35-A59,9
2020-07-27,GM10,Schleswig-Holstein State,A60-A79,60
2020-07-27,GM10,Schleswig-Holstein State,A80+,86
2020-07-27,GM11,Brandenburg State,A35-A59,5
2020-07-27,GM11,Brandenburg State,A60-A79,62
2020-07-27,GM11,Brandenburg State,A80+,101
2020-07-27,GM12,Mecklenburg-Western Pomerania State,A35-A59,3
2020-07-27,GM12,Mecklenburg-Western Pomerania State,A60-A79,8
2020-07-27,GM12,Mecklenburg-Western Pomerania State,A80+,9
2020-07-27,GM13,Free State of Saxony,A35-A59,6
2020-07-27,GM13,Free State of Saxony,A60-A79,71
2020-07-27,GM13,Free State of Saxony,A80+,148
2020-07-27,GM14,Sachsen-Anhalt State,A35-A59,3
2020-07-27,GM14,Sachsen-Anhalt State,A60-A79,19
2020-07-27,GM14,Sachsen-Anhalt State,A80+,41
2020-07-27,GM15,Free State of Thüringia,A35-A59,9
2020-07-27,GM15,Free State of Thüringia,A60-A79,60
2020-07-27,GM15,Free State of Thüringia,A80+,113
2020-07-27,GM16,Berlin State,A35-A59,15
2020-07-27,GM16,Berlin State,A60-A79,86
2020-07-27,GM16,Berlin State,A80+,122
2020-07-28,GM,Germany,A00-A04,1
2020-07-28,GM,Germany,A15-A34,18
2020-07-28,GM,Germany,A35-A59,421
2020-07-28,GM,Germany,A60-A79,2936
2020-07-28,GM,Germany,A80+,5746
2020-07-28,GM01,Baden-Württemberg State,A15-A34,3
2020-07-28,GM01,Baden-Württemberg State,A35-A59,68
2020-07-28,GM01,Baden-Württemberg State,A60-A79,576
2020-07-28,GM01,Baden-Württemberg State,A80+,1194
2020-07-28,GM02,Free State of Bavaria,A15-A34,7
2020-07-28,GM02,Free State of Bavaria,A35-A59,94
2020-07-28,GM02,Free State of Bavaria,A60-A79,837
2020-07-28,GM02,Free State of Bavaria,A80+,1681
2020-07-28,GM03,Free Hanseatic City of Bremen,A35-A59,6
2020-07-28,GM03,Free Hanseatic City of Bremen,A60-A79,17
2020-07-28,GM03,Free Hanseatic City of Bremen,A80+,32
2020-07-28,GM04,Free Hanseatic City of Hamburg,A15-A34,1
2020-07-28,GM04,Free Hanseatic City of Hamburg,A35-A59,15
2020-07-28,GM04,Free Hanseatic City of Hamburg,A60-A79,91
2020-07-28,GM04,Free Hanseatic City of Hamburg,A80+,154
2020-07-28,GM05,Hesse State,A35-A59,26
2020-07-28,GM05,Hesse State,A60-A79,176
2020-07-28,GM05,Hesse State,A80+,316
2020-07-28,GM06,Lower Saxony State,A15-A34,3
2020-07-28,GM06,Lower Saxony State,A35-A59,33
2020-07-28,GM06,Lower Saxony State,A60-A79,208
2020-07-28,GM06,Lower Saxony State,A80+,404
2020-07-28,GM07,North Rhine-Westphalia State,A00-A04,1
2020-07-28,GM07,North Rhine-Westphalia State,A15-A34,4
2020-07-28,GM07,North Rhine-Westphalia State,A35-A59,107
2020-07-28,GM07,North Rhine-Westphalia State,A60-A79,535
2020-07-28,GM07,North Rhine-Westphalia State,A80+,1083
2020-07-28,GM08,Rhineland-Palatinate State,A35-A59,11
2020-07-28,GM08,Rhineland-Palatinate State,A60-A79,78
2020-07-28,GM08,Rhineland-Palatinate State,A80+,149
2020-07-28,GM09,Saarland State,A35-A59,11
2020-07-28,GM09,Saarland State,A60-A79,52
2020-07-28,GM09,Saarland State,A80+,111
2020-07-28,GM10,Schleswig-Holstein State,A35-A59,9
2020-07-28,GM10,Schleswig-Holstein State,A60-A79,60
2020-07-28,GM10,Schleswig-Holstein State,A80+,87
2020-07-28,GM11,Brandenburg State,A35-A59,5
2020-07-28,GM11,Brandenburg State,A60-A79,62
2020-07-28,GM11,Brandenburg State,A80+,101
2020-07-28,GM12,Mecklenburg-Western Pomerania State,A35-A59,3
2020-07-28,GM12,Mecklenburg-Western Pomerania State,A60-A79,8
2020-07-28,GM12,Mecklenburg-Western Pomerania State,A80+,9
2020-07-28,GM13,Free State of Saxony,A35-A59,6
2020-07-28,GM13,Free State of Saxony,A60-A79,71
2020-07-28,GM13,Free State of Saxony,A80+,148
2020-07-28,GM14,Sachsen-Anhalt State,A35-A59,3
2020-07-28,GM14,Sachsen-Anhalt State,A60-A79,19
2020-07-28,GM14,Sachsen-Anhalt State,A80+,42
2020-07-28,GM15,Free State of Thüringia,A35-A59,9
2020-07-28,GM15,Free State of Thüringia,A60-A79,60
2020-07-28,GM15,Free State of Thüringia,A80+,113
2020-07-28,GM16,Berlin State,A35-A59,15
2020-07-28,GM16,Berlin State,A60-A79,86
2020-07-28,GM16,Berlin State,A80+,122
2020-07-29,GM,Germany,A00-A04,1
2020-07-29,GM,Germany,A15-A34,18
2020-07-29,GM,Germany,A35-A59,423
2020-07-29,GM,Germany,A60-A79,2938
2020-07-29,GM,Germany,A80+,5748
2020-07-29,GM01,Baden-Württemberg State,A15-A34,3
2020-07-29,GM01,Baden-Württemberg State,A35-A59,69
2020-07-29,GM01,Baden-Württemberg State,A60-A79,576
2020-07-29,GM01,Baden-Württemberg State,A80+,1195
2020-07-29,GM02,Free State of Bavaria,A15-A34,7
2020-07-29,GM02,Free State of Bavaria,A35-A59,95
2020-07-29,GM02,Free State of Bavaria,A60-A79,837
2020-07-29,GM02,Free State of Bavaria,A80+,1682
2020-07-29,GM03,Free Hanseatic City of Bremen,A35-A59,6
2020-07-29,GM03,Free Hanseatic City of Bremen,A60-A79,17
2020-07-29,GM03,Free Hanseatic City of Bremen,A80+,32
2020-07-29,GM04,Free Hanseatic City of Hamburg,A15-A34,1
2020-07-29,GM04,Free Hanseatic City of Hamburg,A35-A59,15
2020-07-29,GM04,Free Hanseatic City of Hamburg,A60-A79,91
2020-07-29,GM04,Free Hanseatic City of Hamburg,A80+,154
2020-07-29,GM05,Hesse State,A35-A59,26
2020-07-29,GM05,Hesse State,A60-A79,176
2020-07-29,GM05,Hesse State,A80+,316
2020-07-29,GM06,Lower Saxony State,A15-A34,3
2020-07-29,GM06,Lower Saxony State,A35-A59,33
2020-07-29,GM06,Lower Saxony State,A60-A79,209
2020-07-29,GM06,Lower Saxony State,A80+,404
2020-07-29,GM07,North Rhine-Westphalia State,A00-A04,1
2020-07-29,GM07,North Rhine-Westphalia State,A15-A34,4
2020-07-29,GM07,North Rhine-Westphalia State,A35-A59,107
2020-07-29,GM07,North Rhine-Westphalia State,A60-A79,535
2020-07-29,GM07,North Rhine-Westphalia State,A80+,1083
2020-07-29,GM08,Rhineland-Palatinate State,A35-A59,11
2020-07-29,GM08,Rhineland-Palatinate State,A60-A79,79
2020-07-29,GM08,Rhineland-Palatinate State,A80+,149
2020-07-29,GM09,Saarland State,A35-A59,11
2020-07-29,GM09,Saarland State,A60-A79,52
2020-07-29,GM09,Saarland State,A80+,111
2020-07-29,GM10,Schleswig-Holstein State,A35-A59,9
2020-07-29,GM10,Schleswig-Holstein State,A60-A79,60
2020-07-29,GM10,Schleswig-Holstein State,A80+,87
2020-07-29,GM11,Brandenburg State,A35-A59,5
2020-07-29,GM11,Brandenburg State,A60-A79,62
2020-07-29,GM11,Brandenburg State,A80+,101
2020-07-29,GM12,Mecklenburg-Western Pomerania State,A35-A59,3
2020-07-29,GM12,Mecklenburg-Western Pomerania State,A60-A79,8
2020-07-29,GM12,Mecklenburg-Western Pomerania State,A80+,9
2020-07-29,GM13,Free State of Saxony,A35-A59,6
2020-07-29,GM13,Free State of Saxony,A60-A79,71
2020-07-29,GM13,Free State of Saxony,A80+,148
2020-07-29,GM14,Sachsen-Anhalt State,A35-A59,3
2020-07-29,GM14,Sachsen-Anhalt State,A60-A79,19
2020-07-29,GM14,Sachsen-Anhalt State,A80+,42
2020-07-29,GM15,Free State of Thüringia,A35-A59,9
2020-07-29,GM15,Free State of Thüringia,A60-A79,60
2020-07-29,GM15,Free State of Thüringia,A80+,113
2020-07-29,GM16,Berlin State,A35-A59,15
2020-07-29,GM16,Berlin State,A60-A79,86
2020-07-29,GM16,Berlin State,A80+,122
2020-07-30,GM,Germany,A00-A04,1
2020-07-30,GM,Germany,A15-A34,18
2020-07-30,GM,Germany,A35-A59,422
2020-07-30,GM,Germany,A60-A79,2941
2020-07-30,GM,Germany,A80+,5752
2020-07-30,GM01,Baden-Württemberg State,A15-A34,3
2020-07-30,GM01,Baden-Württemberg State,A35-A59,69
2020-07-30,GM01,Baden-Württemberg State,A60-A79,577
2020-07-30,GM01,Baden-Württemberg State,A80+,1196
2020-07-30,GM02,Free State of Bavaria,A15-A34,7
2020-07-30,GM02,Free State of Bavaria,A35-A59,94
2020-07-30,GM02,Free State of Bavaria,A60-A79,838
2020-07-30,GM02,Free State of Bavaria,A80+,1683
2020-07-30,GM03,Free Hanseatic City of Bremen,A35-A59,6
2020-07-30,GM03,Free Hanseatic City of Bremen,A60-A79,17
2020-07-30,GM03,Free Hanseatic City of Bremen,A80+,32
2020-07-30,GM04,Free Hanseatic City of Hamburg,A15-A34,1
2020-07-30,GM04,Free Hanseatic City of Hamburg,A35-A59,15
2020-07-30,GM04,Free Hanseatic City of Hamburg,A60-A79,91
2020-07-30,GM04,Free Hanseatic City of Hamburg,A80+,154
2020-07-30,GM05,Hesse State,A35-A59,26
2020-07-30,GM05,Hesse State,A60-A79,176
2020-07-30,GM05,Hesse State,A80+,317
2020-07-30,GM06,Lower Saxony State,A15-A34,3
2020-07-30,GM06,Lower Saxony State,A35-A59,33
2020-07-30,GM06,Lower Saxony State,A60-A79,209
2020-07-30,GM06,Lower Saxony State,A80+,404
2020-07-30,GM07,North Rhine-Westphalia State,A00-A04,1
2020-07-30,GM07,North Rhine-Westphalia State,A15-A34,4
2020-07-30,GM07,North Rhine-Westphalia State,A35-A59,107
2020-07-30,GM07,North Rhine-Westphalia State,A60-A79,536
2020-07-30,GM07,North Rhine-Westphalia State,A80+,1084
2020-07-30,GM08,Rhineland-Palatinate State,A35-A59,11
2020-07-30,GM08,Rhineland-Palatinate State,A60-A79,79
2020-07-30,GM08,Rhineland-Palatinate State,A80+,149
2020-07-30,GM09,Saarland State,A35-A59,11
2020-07-30,GM09,Saarland State,A60-A79,52
2020-07-30,GM09,Saarland State,A80+,111
2020-07-30,GM10,Schleswig-Holstein State,A35-A59,9
2020-07-30,GM10,Schleswig-Holstein State,A60-A79,60
2020-07-30,GM10,Schleswig-Holstein State,A80+,87
2020-07-30,GM11,Brandenburg State,A35-A59,5
2020-07-30,GM11,Brandenburg State,A60-A79,62
2020-07-30,GM11,Brandenburg State,A80+,101
2020-07-30,GM12,Mecklenburg-Western Pomerania State,A35-A59,3
2020-07-30,GM12,Mecklenburg-Western Pomerania State,A60-A79,8
2020-07-30,GM12,Mecklenburg-Western Pomerania State,A80+,9
2020-07-30,GM13,Free State of Saxony,A35-A59,6
2020-07-30,GM13,Free State of Saxony,A60-A79,71
2020-07-30,GM13,Free State of Saxony,A80+,148
2020-07-30,GM14,Sachsen-Anhalt State,A35-A59,3
2020-07-30,GM14,Sachsen-Anhalt State,A60-A79,19
2020-07-30,GM14,Sachsen-Anhalt State,A80+,42
2020-07-30,GM15,Free State of Thüringia,A35-A59,9
2020-07-30,GM15,Free State of Thüringia,A60-A79,60
2020-07-30,GM15,Free State of Thüringia,A80+,113
2020-07-30,GM16,Berlin State,A35-A59,15
2020-07-30,GM16,Berlin State,A60-A79,86
2020-07-30,GM16,Berlin State,A80+,122
2020-07-31,GM,Germany,A00-A04,1
2020-07-31,GM,Germany,A15-A34,18
2020-07-31,GM,Germany,A35-A59,423
2020-07-31,GM,Germany,A60-A79,2945
2020-07-31,GM,Germany,A80+,5754
2020-07-31,GM01,Baden-Württemberg State,A15-A34,3
2020-07-31,GM01,Baden-Württemberg State,A35-A59,69
2020-07-31,GM01,Baden-Württemberg State,A60-A79,579
2020-07-31,GM01,Baden-Württemberg State,A80+,1196
2020-07-31,GM02,Free State of Bavaria,A15-A34,7
2020-07-31,GM02,Free State of Bavaria,A35-A59,94
2020-07-31,GM02,Free State of Bavaria,A60-A79,838
2020-07-31,GM02,Free State of Bavaria,A80+,1683
2020-07-31,GM03,Free Hanseatic City of Bremen,A35-A59,6
2020-07-31,GM03,Free Hanseatic City of Bremen,A60-A79,17
2020-07-31,GM03,Free Hanseatic City of Bremen,A80+,33
2020-07-31,GM04,Free Hanseatic City of Hamburg,A15-A34,1
2020-07-31,GM04,Free Hanseatic City of Hamburg,A35-A59,15
2020-07-31,GM04,Free Hanseatic City of Hamburg,A60-A79,91
2020-07-31,GM04,Free Hanseatic City of Hamburg,A80+,154
2020-07-31,GM05,Hesse State,A35-A59,26
2020-07-31,GM05,Hesse State,A60-A79,177
2020-07-31,GM05,Hesse State,A80+,317
2020-07-31,GM06,Lower Saxony State,A15-A34,3
2020-07-31,GM06,Lower Saxony State,A35-A59,33
2020-07-31,GM06,Lower Saxony State,A60-A79,210
2020-07-31,GM06,Lower Saxony State,A80+,405
2020-07-31,GM07,North Rhine-Westphalia State,A00-A04,1
2020-07-31,GM07,North Rhine-Westphalia State,A15-A34,4
2020-07-31,GM07,North Rhine-Westphalia State,A35-A59,108
2020-07-31,GM07,North Rhine-Westphalia State,A60-A79,536
2020-07-31,GM07,North Rhine-Westphalia State,A80+,1084
2020-07-31,GM08,Rhineland-Palatinate State,A35-A59,11
2020-07-31,GM08,Rhineland-Palatinate State,A60-A79,79
2020-07-31,GM08,Rhineland-Palatinate State,A80+,149
2020-07-31,GM09,Saarland State,A35-A59,11
2020-07-31,GM09,Saarland State,A60-A79,52
2020-07-31,GM09,Saarland State,A80+,111
2020-07-31,GM10,Schleswig-Holstein State,A35-A59,9
2020-07-31,GM10,Schleswig-Holstein State,A60-A79,60
2020-07-31,GM10,Schleswig-Holstein State,A80+,87
2020-07-31,GM11,Brandenburg State,A35-A59,5
2020-07-31,GM11,Brandenburg State,A60-A79,62
2020-07-31,GM11,Brandenburg State,A80+,101
2020-07-31,GM12,Mecklenburg-Western Pomerania State,A35-A59,3
2020-07-31,GM12,Mecklenburg-Western Pomerania State,A60-A79,8
2020-07-31,GM12,Mecklenburg-Western Pomerania State,A80+,9
2020-07-31,GM13,Free State of Saxony,A35-A59,6
2020-07-31,GM13,Free State of Saxony,A60-A79,71
2020-07-31,GM13,Free State of Saxony,A80+,148
2020-07-31,GM14,Sachsen-Anhalt State,A35-A59,3
2020-07-31,GM14,Sachsen-Anhalt State,A60-A79,19
2020-07-31,GM14,Sachsen-Anhalt State,A80+,42
2020-07-31,GM15,Free State of Thüringia,A35-A59,9
2020-07-31,GM15,Free State of Thüringia,A60-A79,60
2020-07-31,GM15,Free State of Thüringia,A80+,113
2020-07-31,GM16,Berlin State,A35-A59,15
2020-07-31,GM16,Berlin State,A60-A79,86
2020-07-31,GM16,Berlin State,A80+,122
2020-08-01,GM,Germany,A00-A04,1
2020-08-01,GM,Germany,A15-A34,18
2020-08-01,GM,Germany,A35-A59,423
2020-08-01,GM,Germany,A60-A79,2946
2020-08-01,GM,Germany,A80+,5760
2020-08-01,GM01,Baden-Württemberg State,A15-A34,3
2020-08-01,GM01,Baden-Württemberg State,A35-A59,69
2020-08-01,GM01,Baden-Württemberg State,A60-A79,579
2020-08-01,GM01,Baden-Württemberg State,A80+,1196
2020-08-01,GM02,Free State of Bavaria,A15-A34,7
2020-08-01,GM02,Free State of Bavaria,A35-A59,94
2020-08-01,GM02,Free State of Bavaria,A60-A79,838
2020-08-01,GM02,Free State of Bavaria,A80+,1683
2020-08-01,GM03,Free Hanseatic City of Bremen,A35-A59,6
2020-08-01,GM03,Free Hanseatic City of Bremen,A60-A79,17
2020-08-01,GM03,Free Hanseatic City of Bremen,A80+,33
2020-08-01,GM04,Free Hanseatic City of Hamburg,A15-A34,1
2020-08-01,GM04,Free Hanseatic City of Hamburg,A35-A59,15
2020-08-01,GM04,Free Hanseatic City of Hamburg,A60-A79,91
2020-08-01,GM04,Free Hanseatic City of Hamburg,A80+,154
2020-08-01,GM05,Hesse State,A35-A59,26
2020-08-01,GM05,Hesse State,A60-A79,177
2020-08-01,GM05,Hesse State,A80+,317
2020-08-01,GM06,Lower Saxony State,A15-A34,3
2020-08-01,GM06,Lower Saxony State,A35-A59,33
2020-08-01,GM06,Lower Saxony State,A60-A79,210
2020-08-01,GM06,Lower Saxony State,A80+,406
2020-08-01,GM07,North Rhine-Westphalia State,A00-A04,1
2020-08-01,GM07,North Rhine-Westphalia State,A15-A34,4
2020-08-01,GM07,North Rhine-Westphalia State,A35-A59,108
2020-08-01,GM07,North Rhine-Westphalia State,A60-A79,537
2020-08-01,GM07,North Rhine-Westphalia State,A80+,1089
2020-08-01,GM08,Rhineland-Palatinate State,A35-A59,11
2020-08-01,GM08,Rhineland-Palatinate State,A60-A79,79
2020-08-01,GM08,Rhineland-Palatinate State,A80+,149
2020-08-01,GM09,Saarland State,A35-A59,11
2020-08-01,GM09,Saarland State,A60-A79,52
2020-08-01,GM09,Saarland State,A80+,111
2020-08-01,GM10,Schleswig-Holstein State,A35-A59,9
2020-08-01,GM10,Schleswig-Holstein State,A60-A79,60
2020-08-01,GM10,Schleswig-Holstein State,A80+,87
2020-08-01,GM11,Brandenburg State,A35-A59,5
2020-08-01,GM11,Brandenburg State,A60-A79,62
2020-08-01,GM11,Brandenburg State,A80+,101
2020-08-01,GM12,Mecklenburg-Western Pomerania State,A35-A59,3
2020-08-01,GM12,Mecklenburg-Western Pomerania State,A60-A79,8
2020-08-01,GM12,Mecklenburg-Western Pomerania State,A80+,9
2020-08-01,GM13,Free State of Saxony,A35-A59,6
2020-08-01,GM13,Free State of Saxony,A60-A79,71
2020-08-01,GM13,Free State of Saxony,A80+,148
2020-08-01,GM14,Sachsen-Anhalt State,A35-A59,3
2020-08-01,GM14,Sachsen-Anhalt State,A60-A79,19
2020-08-01,GM14,Sachsen-Anhalt State,A80+,42
2020-08-01,GM15,Free State of Thüringia,A35-A59,9
2020-08-01,GM15,Free State of Thüringia,A60-A79,60
2020-08-01,GM15,Free State of Thüringia,A80+,113
2020-08-01,GM16,Berlin State,A35-A59,15
2020-08-01,GM16,Berlin State,A60-A79,86
2020-08-01,GM16,Berlin State,A80+,122
2020-08-02,GM,Germany,A00-A04,1
2020-08-02,GM,Germany,A15-A34,18
2020-08-02,GM,Germany,A35-A59,422
2020-08-02,GM,Germany,A60-A79,2947
2020-08-02,GM,Germany,A80+,5753
2020-08-02,GM01,Baden-Württemberg State,A15-A34,3
2020-08-02,GM01,Baden-Württemberg State,A35-A59,69
2020-08-02,GM01,Baden-Württemberg State,A60-A79,579
2020-08-02,GM01,Baden-Württemberg State,A80+,1196
2020-08-02,GM02,Free State of Bavaria,A15-A34,7
2020-08-02,GM02,Free State of Bavaria,A35-A59,94
2020-08-02,GM02,Free State of Bavaria,A60-A79,838
2020-08-02,GM02,Free State of Bavaria,A80+,1683
2020-08-02,GM03,Free Hanseatic City of Bremen,A35-A59,6
2020-08-02,GM03,Free Hanseatic City of Bremen,A60-A79,17
2020-08-02,GM03,Free Hanseatic City of Bremen,A80+,33
2020-08-02,GM04,Free Hanseatic City of Hamburg,A15-A34,1
2020-08-02,GM04,Free Hanseatic City of Hamburg,A35-A59,15
2020-08-02,GM04,Free Hanseatic City of Hamburg,A60-A79,91
2020-08-02,GM04,Free Hanseatic City of Hamburg,A80+,154
2020-08-02,GM05,Hesse State,A35-A59,26
2020-08-02,GM05,Hesse State,A60-A79,177
2020-08-02,GM05,Hesse State,A80+,317
2020-08-02,GM06,Lower Saxony State,A15-A34,3
2020-08-02,GM06,Lower Saxony State,A35-A59,33
2020-08-02,GM06,Lower Saxony State,A60-A79,211
2020-08-02,GM06,Lower Saxony State,A80+,406
2020-08-02,GM07,North Rhine-Westphalia State,A00-A04,1
2020-08-02,GM07,North Rhine-Westphalia State,A15-A34,4
2020-08-02,GM07,North Rhine-Westphalia State,A35-A59,107
2020-08-02,GM07,North Rhine-Westphalia State,A60-A79,537
2020-08-02,GM07,North Rhine-Westphalia State,A80+,1082
2020-08-02,GM08,Rhineland-Palatinate State,A35-A59,11
2020-08-02,GM08,Rhineland-Palatinate State,A60-A79,79
2020-08-02,GM08,Rhineland-Palatinate State,A80+,149
2020-08-02,GM09,Saarland State,A35-A59,11
2020-08-02,GM09,Saarland State,A60-A79,52
2020-08-02,GM09,Saarland State,A80+,111
2020-08-02,GM10,Schleswig-Holstein State,A35-A59,9
2020-08-02,GM10,Schleswig-Holstein State,A60-A79,60
2020-08-02,GM10,Schleswig-Holstein State,A80+,87
2020-08-02,GM11,Brandenburg State,A35-A59,5
2020-08-02,GM11,Brandenburg State,A60-A79,62
2020-08-02,GM11,Brandenburg State,A80+,101
2020-08-02,GM12,Mecklenburg-Western Pomerania State,A35-A59,3
2020-08-02,GM12,Mecklenburg-Western Pomerania State,A60-A79,8
2020-08-02,GM12,Mecklenburg-Western Pomerania State,A80+,9
2020-08-02,GM13,Free State of Saxony,A35-A59,6
2020-08-02,GM13,Free State of Saxony,A60-A79,71
2020-08-02,GM13,Free State of Saxony,A80+,148
2020-08-02,GM14,Sachsen-Anhalt State,A35-A59,3
2020-08-02,GM14,Sachsen-Anhalt State,A60-A79,19
2020-08-02,GM14,Sachsen-Anhalt State,A80+,42
2020-08-02,GM15,Free State of Thüringia,A35-A59,9
2020-08-02,GM15,Free State of Thüringia,A60-A79,60
2020-08-02,GM15,Free State of Thüringia,A80+,113
2020-08-02,GM16,Berlin State,A35-A59,15
2020-08-02,GM16,Berlin State,A60-A79,86
2020-08-02,GM16,Berlin State,A80+,122
2020-08-03,GM,Germany,A00-A04,1
2020-08-03,GM,Germany,A15-A34,18
2020-08-03,GM,Germany,A35-A59,423
2020-08-03,GM,Germany,A60-A79,2947
2020-08-03,GM,Germany,A80+,5759
2020-08-03,GM01,Baden-Württemberg State,A15-A34,3
2020-08-03,GM01,Baden-Württemberg State,A35-A59,69
2020-08-03,GM01,Baden-Württemberg State,A60-A79,579
2020-08-03,GM01,Baden-Württemberg State,A80+,1196
2020-08-03,GM02,Free State of Bavaria,A15-A34,7
2020-08-03,GM02,Free State of Bavaria,A35-A59,94
2020-08-03,GM02,Free State of Bavaria,A60-A79,838
2020-08-03,GM02,Free State of Bavaria,A80+,1683
2020-08-03,GM03,Free Hanseatic City of Bremen,A35-A59,6
2020-08-03,GM03,Free Hanseatic City of Bremen,A60-A79,17
2020-08-03,GM03,Free Hanseatic City of Bremen,A80+,33
2020-08-03,GM04,Free Hanseatic City of Hamburg,A15-A34,1
2020-08-03,GM04,Free Hanseatic City of Hamburg,A35-A59,15
2020-08-03,GM04,Free Hanseatic City of Hamburg,A60-A79,91
2020-08-03,GM04,Free Hanseatic City of Hamburg,A80+,154
2020-08-03,GM05,Hesse State,A35-A59,26
2020-08-03,GM05,Hesse State,A60-A79,177
2020-08-03,GM05,Hesse State,A80+,317
2020-08-03,GM06,Lower Saxony State,A15-A34,3
2020-08-03,GM06,Lower Saxony State,A35-A59,33
2020-08-03,GM06,Lower Saxony State,A60-A79,211
2020-08-03,GM06,Lower Saxony State,A80+,406
2020-08-03,GM07,North Rhine-Westphalia State,A00-A04,1
2020-08-03,GM07,North Rhine-Westphalia State,A15-A34,4
2020-08-03,GM07,North Rhine-Westphalia State,A35-A59,108
2020-08-03,GM07,North Rhine-Westphalia State,A60-A79,537
2020-08-03,GM07,North Rhine-Westphalia State,A80+,1088
2020-08-03,GM08,Rhineland-Palatinate State,A35-A59,11
2020-08-03,GM08,Rhineland-Palatinate State,A60-A79,79
2020-08-03,GM08,Rhineland-Palatinate State,A80+,149
2020-08-03,GM09,Saarland State,A35-A59,11
2020-08-03,GM09,Saarland State,A60-A79,52
2020-08-03,GM09,Saarland State,A80+,111
2020-08-03,GM10,Schleswig-Holstein State,A35-A59,9
2020-08-03,GM10,Schleswig-Holstein State,A60-A79,60
2020-08-03,GM10,Schleswig-Holstein State,A80+,87
2020-08-03,GM11,Brandenburg State,A35-A59,5
2020-08-03,GM11,Brandenburg State,A60-A79,62
2020-08-03,GM11,Brandenburg State,A80+,101
2020-08-03,GM12,Mecklenburg-Western Pomerania State,A35-A59,3
2020-08-03,GM12,Mecklenburg-Western Pomerania State,A60-A79,8
2020-08-03,GM12,Mecklenburg-Western Pomerania State,A80+,9
2020-08-03,GM13,Free State of Saxony,A35-A59,6
2020-08-03,GM13,Free State of Saxony,A60-A79,71
2020-08-03,GM13,Free State of Saxony,A80+,148
2020-08-03,GM14,Sachsen-Anhalt State,A35-A59,3
2020-08-03,GM14,Sachsen-Anhalt State,A60-A79,19
2020-08-03,GM14,Sachsen-Anhalt State,A80+,42
2020-08-03,GM15,Free State of Thüringia,A35-A59,9
2020-08-03,GM15,Free State of Thüringia,A60-A79,60
2020-08-03,GM15,Free State of Thüringia,A80+,113
2020-08-03,GM16,Berlin State,A35-A59,15
2020-08-03,GM16,Berlin State,A60-A79,86
2020-08-03,GM16,Berlin State,A80+,122
2020-08-04,GM,Germany,A00-A04,1
2020-08-04,GM,Germany,A15-A34,18
2020-08-04,GM,Germany,A35-A59,423
2020-08-04,GM,Germany,A60-A79,2951
2020-08-04,GM,Germany,A80+,5763
2020-08-04,GM01,Baden-Württemberg State,A15-A34,3
2020-08-04,GM01,Baden-Württemberg State,A35-A59,69
2020-08-04,GM01,Baden-Württemberg State,A60-A79,579
2020-08-04,GM01,Baden-Württemberg State,A80+,1196
2020-08-04,GM02,Free State of Bavaria,A15-A34,7
2020-08-04,GM02,Free State of Bavaria,A35-A59,94
